,source,target,total,count,source_num,target_num
15355,qin y.,zhang l. q.,qin y. zhang l. q.,1,536,200
15357,zhang l. q.,zhang n.,zhang l. q. zhang n.,1,200,3138
15342,lu a. z.,qin y.,lu a. z. qin y.,1,819,536
15358,zhang l. q.,chen h. y.,zhang l. q. chen h. y.,1,200,3275
15359,zhang l. q.,qin y.,zhang l. q. qin y.,1,200,536
15360,chen j.,saydam s.,chen j. saydam s.,1,328,979
15361,chen j.,hagan p.,chen j. hagan p.,1,328,843
15362,saydam s.,chen j.,saydam s. chen j.,1,979,328
15364,hagan p.,chen j.,hagan p. chen j.,1,843,328
15366,li l.,hagan p.,li l. hagan p.,1,1004,843
15368,hagan p.,li l.,hagan p. li l.,1,843,1004
15372,prieto-fernandez j.,luis-fonseca r.,prieto-fernandez j. luis-fonseca r.,1,181,3060
15373,prieto-fernandez j.,fernandez-llata r.,prieto-fernandez j. fernandez-llata r.,1,181,2550
15374,prieto-fernandez j.,fernandez-martinez m.,prieto-fernandez j. fernandez-martinez m.,1,181,1517
15375,luis-fonseca r.,prieto-fernandez j.,luis-fonseca r. prieto-fernandez j.,1,3060,181
15343,lu a. z.,zhang l. q.,lu a. z. zhang l. q.,1,819,200
15341,lu a. z.,chen h. y.,lu a. z. chen h. y.,1,819,3275
15313,ferrero a. m.,barbiero j.,ferrero a. m. barbiero j.,1,1944,673
15326,gomes-correia a.,costa l.,gomes-correia a. costa l.,1,2393,2965
15314,ferrero a. m.,alonso s.,ferrero a. m. alonso s.,1,1944,1657
15315,ferrero a. m.,alejano l. r.,ferrero a. m. alejano l. r.,1,1944,1709
15316,bernardo-sanchez a.,arlandi-rodriguez m.,bernardo-sanchez a. arlandi-rodriguez m.,1,2140,3047
15317,arlandi-rodriguez m.,bernardo-sanchez a.,arlandi-rodriguez m. bernardo-sanchez a.,1,3047,2140
15318,schubert w.,moritz b. a.,schubert w. moritz b. a.,1,3222,1400
15319,moritz b. a.,schubert w.,moritz b. a. schubert w.,1,1400,3222
15320,miranda t.,gomes-correia a.,miranda t. gomes-correia a.,1,660,2393
15321,miranda t.,sena-cruz j.,miranda t. sena-cruz j.,1,660,1131
15322,miranda t.,costa l.,miranda t. costa l.,1,660,2965
15323,miranda t.,dias d.,miranda t. dias d.,1,660,1208
15324,gomes-correia a.,miranda t.,gomes-correia a. miranda t.,1,2393,660
15325,gomes-correia a.,sena-cruz j.,gomes-correia a. sena-cruz j.,1,2393,1131
15327,gomes-correia a.,dias d.,gomes-correia a. dias d.,1,2393,1208
15340,lu a. z.,zhang n.,lu a. z. zhang n.,1,819,3138
15328,sena-cruz j.,miranda t.,sena-cruz j. miranda t.,1,1131,660
15329,sena-cruz j.,gomes-correia a.,sena-cruz j. gomes-correia a.,1,1131,2393
15330,sena-cruz j.,costa l.,sena-cruz j. costa l.,1,1131,2965
15331,sena-cruz j.,dias d.,sena-cruz j. dias d.,1,1131,1208
15332,costa l.,miranda t.,costa l. miranda t.,1,2965,660
15333,costa l.,gomes-correia a.,costa l. gomes-correia a.,1,2965,2393
15334,costa l.,sena-cruz j.,costa l. sena-cruz j.,1,2965,1131
15335,costa l.,dias d.,costa l. dias d.,1,2965,1208
15336,dias d.,miranda t.,dias d. miranda t.,1,1208,660
15337,dias d.,gomes-correia a.,dias d. gomes-correia a.,1,1208,2393
15338,dias d.,sena-cruz j.,dias d. sena-cruz j.,1,1208,1131
15339,dias d.,costa l.,dias d. costa l.,1,1208,2965
14992,savarit elise,lai rixin,savarit elise lai rixin,1,1090,479
14991,elgsaas kristin moe,pappas james marcus,elgsaas kristin moe pappas james marcus,1,2029,1014
14990,elgsaas kristin moe,song-manguelle joseph,elgsaas kristin moe song-manguelle joseph,1,2029,2582
14577,hashim hasnor hassaruddin,rusman andriny,hashim hasnor hassaruddin rusman andriny,1,2895,2733
14609,islam anzar,daungkaew saifon,islam anzar daungkaew saifon,1,238,2155
14610,islam anzar,suriyanto olivia,islam anzar suriyanto olivia,1,238,2203
14611,islam anzar,mas cholid,islam anzar mas cholid,1,238,122
14612,blondeau s.,andre m.,blondeau s. andre m.,1,1268,3257
14613,blondeau s.,garnier p.,blondeau s. garnier p.,1,1268,338
14614,blondeau s.,benmedakhene s.,blondeau s. benmedakhene s.,1,1268,2992
14615,blondeau s.,quesnel j.j.,blondeau s. quesnel j.j.,1,1268,8
14616,andre m.,blondeau s.,andre m. blondeau s.,1,3257,1268
14617,andre m.,garnier p.,andre m. garnier p.,1,3257,338
14618,andre m.,benmedakhene s.,andre m. benmedakhene s.,1,3257,2992
14619,andre m.,quesnel j.j.,andre m. quesnel j.j.,1,3257,8
14620,garnier p.,blondeau s.,garnier p. blondeau s.,1,338,1268
14621,garnier p.,andre m.,garnier p. andre m.,1,338,3257
14622,garnier p.,benmedakhene s.,garnier p. benmedakhene s.,1,338,2992
14623,garnier p.,quesnel j.j.,garnier p. quesnel j.j.,1,338,8
14624,benmedakhene s.,blondeau s.,benmedakhene s. blondeau s.,1,2992,1268
14625,benmedakhene s.,andre m.,benmedakhene s. andre m.,1,2992,3257
14626,benmedakhene s.,garnier p.,benmedakhene s. garnier p.,1,2992,338
14627,benmedakhene s.,quesnel j.j.,benmedakhene s. quesnel j.j.,1,2992,8
14628,quesnel j.j.,blondeau s.,quesnel j.j. blondeau s.,1,8,1268
14629,quesnel j.j.,andre m.,quesnel j.j. andre m.,1,8,3257
14630,quesnel j.j.,garnier p.,quesnel j.j. garnier p.,1,8,338
14631,quesnel j.j.,benmedakhene s.,quesnel j.j. benmedakhene s.,1,8,2992
14632,satti iftikhar ahmed,ghosh deva,satti iftikhar ahmed ghosh deva,1,354,2152
14633,satti iftikhar ahmed,wan yusoff wan ismail,satti iftikhar ahmed wan yusoff wan ismail,1,354,519
14634,satti iftikhar ahmed,hoesni m. jamaal,satti iftikhar ahmed hoesni m. jamaal,1,354,2273
14635,ghosh deva,satti iftikhar ahmed,ghosh deva satti iftikhar ahmed,1,2152,354
14608,islam anzar,halinda debby,islam anzar halinda debby,1,238,1329
14607,islam anzar,weatherall glyn,islam anzar weatherall glyn,1,238,1601
14606,mas cholid,islam anzar,mas cholid islam anzar,1,122,238
14591,halinda debby,islam anzar,halinda debby islam anzar,1,1329,238
14579,muhd ali fadzrul izwan,rusman andriny,muhd ali fadzrul izwan rusman andriny,1,1399,2733
14580,rusman andriny,hashim hasnor hassaruddin,rusman andriny hashim hasnor hassaruddin,1,2733,2895
14581,rusman andriny,muhd ali fadzrul izwan,rusman andriny muhd ali fadzrul izwan,1,2733,1399
14582,weatherall glyn,halinda debby,weatherall glyn halinda debby,1,1601,1329
14583,weatherall glyn,daungkaew saifon,weatherall glyn daungkaew saifon,1,1601,2155
14584,weatherall glyn,suriyanto olivia,weatherall glyn suriyanto olivia,1,1601,2203
14585,weatherall glyn,mas cholid,weatherall glyn mas cholid,1,1601,122
14586,weatherall glyn,islam anzar,weatherall glyn islam anzar,1,1601,238
14587,halinda debby,weatherall glyn,halinda debby weatherall glyn,1,1329,1601
14588,halinda debby,daungkaew saifon,halinda debby daungkaew saifon,1,1329,2155
14589,halinda debby,suriyanto olivia,halinda debby suriyanto olivia,1,1329,2203
14590,halinda debby,mas cholid,halinda debby mas cholid,1,1329,122
14592,daungkaew saifon,weatherall glyn,daungkaew saifon weatherall glyn,1,2155,1601
14605,mas cholid,suriyanto olivia,mas cholid suriyanto olivia,1,122,2203
14593,daungkaew saifon,halinda debby,daungkaew saifon halinda debby,1,2155,1329
14594,daungkaew saifon,suriyanto olivia,daungkaew saifon suriyanto olivia,1,2155,2203
14595,daungkaew saifon,mas cholid,daungkaew saifon mas cholid,1,2155,122
14596,daungkaew saifon,islam anzar,daungkaew saifon islam anzar,1,2155,238
14597,suriyanto olivia,weatherall glyn,suriyanto olivia weatherall glyn,1,2203,1601
14598,suriyanto olivia,halinda debby,suriyanto olivia halinda debby,1,2203,1329
14599,suriyanto olivia,daungkaew saifon,suriyanto olivia daungkaew saifon,1,2203,2155
14600,suriyanto olivia,mas cholid,suriyanto olivia mas cholid,1,2203,122
14601,suriyanto olivia,islam anzar,suriyanto olivia islam anzar,1,2203,238
14602,mas cholid,weatherall glyn,mas cholid weatherall glyn,1,122,1601
14603,mas cholid,halinda debby,mas cholid halinda debby,1,122,1329
14604,mas cholid,daungkaew saifon,mas cholid daungkaew saifon,1,122,2155
14636,ghosh deva,wan yusoff wan ismail,ghosh deva wan yusoff wan ismail,1,2152,519
14637,ghosh deva,hoesni m. jamaal,ghosh deva hoesni m. jamaal,1,2152,2273
14638,wan yusoff wan ismail,satti iftikhar ahmed,wan yusoff wan ismail satti iftikhar ahmed,1,519,354
14688,torii tadashi,hosada hiroyuki,torii tadashi hosada hiroyuki,1,3126,3201
14676,ikuno yasuyukiy,torii tadashi,ikuno yasuyukiy torii tadashi,1,1368,3126
14677,ikezaki toru,kishiguchi tetsuya,ikezaki toru kishiguchi tetsuya,1,2957,550
14678,ikezaki toru,hosada hiroyuki,ikezaki toru hosada hiroyuki,1,2957,3201
14679,ikezaki toru,ikuno yasuyukiy,ikezaki toru ikuno yasuyukiy,1,2957,1368
14680,ikezaki toru,akasaka masayoshi,ikezaki toru akasaka masayoshi,1,2957,459
14681,ikezaki toru,torii tadashi,ikezaki toru torii tadashi,1,2957,3126
14682,akasaka masayoshi,kishiguchi tetsuya,akasaka masayoshi kishiguchi tetsuya,1,459,550
14683,akasaka masayoshi,hosada hiroyuki,akasaka masayoshi hosada hiroyuki,1,459,3201
14684,akasaka masayoshi,ikuno yasuyukiy,akasaka masayoshi ikuno yasuyukiy,1,459,1368
14685,akasaka masayoshi,ikezaki toru,akasaka masayoshi ikezaki toru,1,459,2957
14686,akasaka masayoshi,torii tadashi,akasaka masayoshi torii tadashi,1,459,3126
14687,torii tadashi,kishiguchi tetsuya,torii tadashi kishiguchi tetsuya,1,3126,550
14689,torii tadashi,ikuno yasuyukiy,torii tadashi ikuno yasuyukiy,1,3126,1368
14674,ikuno yasuyukiy,ikezaki toru,ikuno yasuyukiy ikezaki toru,1,1368,2957
14690,torii tadashi,ikezaki toru,torii tadashi ikezaki toru,1,3126,2957
14691,torii tadashi,akasaka masayoshi,torii tadashi akasaka masayoshi,1,3126,459
14692,schultz richard a.,summers laine e.,schultz richard a. summers laine e.,1,2472,2415
14693,schultz richard a.,lynch keith w.,schultz richard a. lynch keith w.,1,2472,1025
14694,schultz richard a.,bouchard andre j.,schultz richard a. bouchard andre j.,1,2472,2139
14695,summers laine e.,schultz richard a.,summers laine e. schultz richard a.,1,2415,2472
14696,summers laine e.,lynch keith w.,summers laine e. lynch keith w.,1,2415,1025
14697,summers laine e.,bouchard andre j.,summers laine e. bouchard andre j.,1,2415,2139
14698,lynch keith w.,schultz richard a.,lynch keith w. schultz richard a.,1,1025,2472
14699,lynch keith w.,summers laine e.,lynch keith w. summers laine e.,1,1025,2415
14700,lynch keith w.,bouchard andre j.,lynch keith w. bouchard andre j.,1,1025,2139
14701,bouchard andre j.,schultz richard a.,bouchard andre j. schultz richard a.,1,2139,2472
14675,ikuno yasuyukiy,akasaka masayoshi,ikuno yasuyukiy akasaka masayoshi,1,1368,459
14673,ikuno yasuyukiy,hosada hiroyuki,ikuno yasuyukiy hosada hiroyuki,1,1368,3201
14639,wan yusoff wan ismail,ghosh deva,wan yusoff wan ismail ghosh deva,1,519,2152
14652,chen j.,chow y.k.,chen j. chow y.k.,1,328,2769
14640,wan yusoff wan ismail,hoesni m. jamaal,wan yusoff wan ismail hoesni m. jamaal,1,519,2273
14641,hoesni m. jamaal,satti iftikhar ahmed,hoesni m. jamaal satti iftikhar ahmed,1,2273,354
14642,hoesni m. jamaal,ghosh deva,hoesni m. jamaal ghosh deva,1,2273,2152
14643,hoesni m. jamaal,wan yusoff wan ismail,hoesni m. jamaal wan yusoff wan ismail,1,2273,519
14644,zainal abidin s.a.,harun z.,zainal abidin s.a. harun z.,1,154,2030
14645,zainal abidin s.a.,jothy a.,zainal abidin s.a. jothy a.,1,154,1305
14646,harun z.,zainal abidin s.a.,harun z. zainal abidin s.a.,1,2030,154
14647,harun z.,jothy a.,harun z. jothy a.,1,2030,1305
14648,jothy a.,zainal abidin s.a.,jothy a. zainal abidin s.a.,1,1305,154
14649,jothy a.,harun z.,jothy a. harun z.,1,1305,2030
14650,chen j.,tho k.k.,chen j. tho k.k.,1,328,865
14651,chen j.,leung c.f.,chen j. leung c.f.,1,328,1844
14653,tho k.k.,chen j.,tho k.k. chen j.,1,865,328
14672,ikuno yasuyukiy,kishiguchi tetsuya,ikuno yasuyukiy kishiguchi tetsuya,1,1368,550
14656,leung c.f.,chen j.,leung c.f. chen j.,1,1844,328
14659,chow y.k.,chen j.,chow y.k. chen j.,1,2769,328
14662,kishiguchi tetsuya,hosada hiroyuki,kishiguchi tetsuya hosada hiroyuki,1,550,3201
14663,kishiguchi tetsuya,ikuno yasuyukiy,kishiguchi tetsuya ikuno yasuyukiy,1,550,1368
14664,kishiguchi tetsuya,ikezaki toru,kishiguchi tetsuya ikezaki toru,1,550,2957
14665,kishiguchi tetsuya,akasaka masayoshi,kishiguchi tetsuya akasaka masayoshi,1,550,459
14666,kishiguchi tetsuya,torii tadashi,kishiguchi tetsuya torii tadashi,1,550,3126
14667,hosada hiroyuki,kishiguchi tetsuya,hosada hiroyuki kishiguchi tetsuya,1,3201,550
14668,hosada hiroyuki,ikuno yasuyukiy,hosada hiroyuki ikuno yasuyukiy,1,3201,1368
14669,hosada hiroyuki,ikezaki toru,hosada hiroyuki ikezaki toru,1,3201,2957
14670,hosada hiroyuki,akasaka masayoshi,hosada hiroyuki akasaka masayoshi,1,3201,459
14671,hosada hiroyuki,torii tadashi,hosada hiroyuki torii tadashi,1,3201,3126
14578,muhd ali fadzrul izwan,hashim hasnor hassaruddin,muhd ali fadzrul izwan hashim hasnor hassaruddin,1,1399,2895
14576,hashim hasnor hassaruddin,muhd ali fadzrul izwan,hashim hasnor hassaruddin muhd ali fadzrul izwan,1,2895,1399
14989,elgsaas kristin moe,arungalai anbarasu,elgsaas kristin moe arungalai anbarasu,1,2029,887
14575,gupta karan,kale sagar,gupta karan kale sagar,1,327,595
14482,shan xun,suresh kottapurath,shan xun suresh kottapurath,1,2167,2498
14483,shan xun,ningbo wang,shan xun ningbo wang,1,2167,1580
14484,shan xun,jianping wang,shan xun jianping wang,1,2167,1409
14485,shan xun,hongliang zhang,shan xun hongliang zhang,1,2167,1255
14486,shan xun,peng li,shan xun peng li,1,2167,2222
14487,shan xun,lu zhang,shan xun lu zhang,1,2167,3282
14488,seng yeong soon,yan li,seng yeong soon yan li,1,699,2730
14489,seng yeong soon,shan xun,seng yeong soon shan xun,1,699,2167
14490,seng yeong soon,suresh kottapurath,seng yeong soon suresh kottapurath,1,699,2498
14491,seng yeong soon,ningbo wang,seng yeong soon ningbo wang,1,699,1580
14492,seng yeong soon,jianping wang,seng yeong soon jianping wang,1,699,1409
14493,seng yeong soon,hongliang zhang,seng yeong soon hongliang zhang,1,699,1255
14494,seng yeong soon,peng li,seng yeong soon peng li,1,699,2222
14495,seng yeong soon,lu zhang,seng yeong soon lu zhang,1,699,3282
14496,suresh kottapurath,yan li,suresh kottapurath yan li,1,2498,2730
14497,suresh kottapurath,shan xun,suresh kottapurath shan xun,1,2498,2167
14498,suresh kottapurath,seng yeong soon,suresh kottapurath seng yeong soon,1,2498,699
14499,suresh kottapurath,ningbo wang,suresh kottapurath ningbo wang,1,2498,1580
14500,suresh kottapurath,jianping wang,suresh kottapurath jianping wang,1,2498,1409
14501,suresh kottapurath,hongliang zhang,suresh kottapurath hongliang zhang,1,2498,1255
14502,suresh kottapurath,peng li,suresh kottapurath peng li,1,2498,2222
14503,suresh kottapurath,lu zhang,suresh kottapurath lu zhang,1,2498,3282
14504,ningbo wang,yan li,ningbo wang yan li,1,1580,2730
14505,ningbo wang,shan xun,ningbo wang shan xun,1,1580,2167
14506,ningbo wang,seng yeong soon,ningbo wang seng yeong soon,1,1580,699
14507,ningbo wang,suresh kottapurath,ningbo wang suresh kottapurath,1,1580,2498
14508,ningbo wang,jianping wang,ningbo wang jianping wang,1,1580,1409
14481,shan xun,seng yeong soon,shan xun seng yeong soon,1,2167,699
14480,shan xun,yan li,shan xun yan li,1,2167,2730
14479,yan li,lu zhang,yan li lu zhang,1,2730,3282
14464,sellman erik,mandewalkar pavan,sellman erik mandewalkar pavan,1,187,3003
14452,donald a.,jones m.,donald a. jones m.,1,1882,1495
14453,donald a.,reilly m.,donald a. reilly m.,1,1882,2476
14454,donald a.,heidari b.,donald a. heidari b.,1,1882,313
14455,donald a.,oo a.,donald a. oo a.,1,1882,1964
14456,heidari b.,jones m.,heidari b. jones m.,1,313,1495
14457,heidari b.,reilly m.,heidari b. reilly m.,1,313,2476
14458,heidari b.,donald a.,heidari b. donald a.,1,313,1882
14459,heidari b.,oo a.,heidari b. oo a.,1,313,1964
14460,oo a.,jones m.,oo a. jones m.,1,1964,1495
14461,oo a.,reilly m.,oo a. reilly m.,1,1964,2476
14462,oo a.,donald a.,oo a. donald a.,1,1964,1882
14463,oo a.,heidari b.,oo a. heidari b.,1,1964,313
14465,sellman erik,sams gary w,sellman erik sams gary w,1,187,2046
14478,yan li,peng li,yan li peng li,1,2730,2222
14466,mandewalkar pavan,sellman erik,mandewalkar pavan sellman erik,1,3003,187
14467,mandewalkar pavan,sams gary w,mandewalkar pavan sams gary w,1,3003,2046
14468,sams gary w,sellman erik,sams gary w sellman erik,1,2046,187
14469,sams gary w,mandewalkar pavan,sams gary w mandewalkar pavan,1,2046,3003
14470,ciobanu p.,avram l.,ciobanu p. avram l.,1,1515,3237
14471,avram l.,ciobanu p.,avram l. ciobanu p.,1,3237,1515
14472,yan li,shan xun,yan li shan xun,1,2730,2167
14473,yan li,seng yeong soon,yan li seng yeong soon,1,2730,699
14474,yan li,suresh kottapurath,yan li suresh kottapurath,1,2730,2498
14475,yan li,ningbo wang,yan li ningbo wang,1,2730,1580
14476,yan li,jianping wang,yan li jianping wang,1,2730,1409
14477,yan li,hongliang zhang,yan li hongliang zhang,1,2730,1255
14509,ningbo wang,hongliang zhang,ningbo wang hongliang zhang,1,1580,1255
14510,ningbo wang,peng li,ningbo wang peng li,1,1580,2222
14511,ningbo wang,lu zhang,ningbo wang lu zhang,1,1580,3282
14561,parasher arunabh,singh alok kumar,parasher arunabh singh alok kumar,1,1129,1502
14543,lu zhang,peng li,lu zhang peng li,1,3282,2222
14550,al-momin ali,zhu d.,al-momin ali zhu d.,1,372,2108
14551,al-momin ali,hill a.d.,al-momin ali hill a.d.,1,372,306
14552,zhu d.,al-momin ali,zhu d. al-momin ali,1,2108,372
14553,zhu d.,hill a.d.,zhu d. hill a.d.,1,2108,306
14554,hill a.d.,al-momin ali,hill a.d. al-momin ali,1,306,372
14555,hill a.d.,zhu d.,hill a.d. zhu d.,1,306,2108
14556,anand saurabh,parasher arunabh,anand saurabh parasher arunabh,1,2312,1129
14557,anand saurabh,singh alok kumar,anand saurabh singh alok kumar,1,2312,1502
14558,anand saurabh,kale sagar,anand saurabh kale sagar,1,2312,595
14559,anand saurabh,gupta karan,anand saurabh gupta karan,1,2312,327
14560,parasher arunabh,anand saurabh,parasher arunabh anand saurabh,1,1129,2312
14562,parasher arunabh,kale sagar,parasher arunabh kale sagar,1,1129,595
14541,lu zhang,jianping wang,lu zhang jianping wang,1,3282,1409
14563,parasher arunabh,gupta karan,parasher arunabh gupta karan,1,1129,327
14564,singh alok kumar,anand saurabh,singh alok kumar anand saurabh,1,1502,2312
14565,singh alok kumar,parasher arunabh,singh alok kumar parasher arunabh,1,1502,1129
14566,singh alok kumar,kale sagar,singh alok kumar kale sagar,1,1502,595
14567,singh alok kumar,gupta karan,singh alok kumar gupta karan,1,1502,327
14568,kale sagar,anand saurabh,kale sagar anand saurabh,1,595,2312
14569,kale sagar,parasher arunabh,kale sagar parasher arunabh,1,595,1129
14570,kale sagar,singh alok kumar,kale sagar singh alok kumar,1,595,1502
14571,kale sagar,gupta karan,kale sagar gupta karan,1,595,327
14572,gupta karan,anand saurabh,gupta karan anand saurabh,1,327,2312
14573,gupta karan,parasher arunabh,gupta karan parasher arunabh,1,327,1129
14574,gupta karan,singh alok kumar,gupta karan singh alok kumar,1,327,1502
14542,lu zhang,hongliang zhang,lu zhang hongliang zhang,1,3282,1255
14540,lu zhang,ningbo wang,lu zhang ningbo wang,1,3282,1580
14512,jianping wang,yan li,jianping wang yan li,1,1409,2730
14525,hongliang zhang,jianping wang,hongliang zhang jianping wang,1,1255,1409
14513,jianping wang,shan xun,jianping wang shan xun,1,1409,2167
14514,jianping wang,seng yeong soon,jianping wang seng yeong soon,1,1409,699
14515,jianping wang,suresh kottapurath,jianping wang suresh kottapurath,1,1409,2498
14516,jianping wang,ningbo wang,jianping wang ningbo wang,1,1409,1580
14517,jianping wang,hongliang zhang,jianping wang hongliang zhang,1,1409,1255
14518,jianping wang,peng li,jianping wang peng li,1,1409,2222
14519,jianping wang,lu zhang,jianping wang lu zhang,1,1409,3282
14520,hongliang zhang,yan li,hongliang zhang yan li,1,1255,2730
14521,hongliang zhang,shan xun,hongliang zhang shan xun,1,1255,2167
14522,hongliang zhang,seng yeong soon,hongliang zhang seng yeong soon,1,1255,699
14523,hongliang zhang,suresh kottapurath,hongliang zhang suresh kottapurath,1,1255,2498
14524,hongliang zhang,ningbo wang,hongliang zhang ningbo wang,1,1255,1580
14526,hongliang zhang,peng li,hongliang zhang peng li,1,1255,2222
14539,lu zhang,suresh kottapurath,lu zhang suresh kottapurath,1,3282,2498
14527,hongliang zhang,lu zhang,hongliang zhang lu zhang,1,1255,3282
14528,peng li,yan li,peng li yan li,1,2222,2730
14529,peng li,shan xun,peng li shan xun,1,2222,2167
14530,peng li,seng yeong soon,peng li seng yeong soon,1,2222,699
14531,peng li,suresh kottapurath,peng li suresh kottapurath,1,2222,2498
14532,peng li,ningbo wang,peng li ningbo wang,1,2222,1580
14533,peng li,jianping wang,peng li jianping wang,1,2222,1409
14534,peng li,hongliang zhang,peng li hongliang zhang,1,2222,1255
14535,peng li,lu zhang,peng li lu zhang,1,2222,3282
14536,lu zhang,yan li,lu zhang yan li,1,3282,2730
14537,lu zhang,shan xun,lu zhang shan xun,1,3282,2167
14538,lu zhang,seng yeong soon,lu zhang seng yeong soon,1,3282,699
14702,bouchard andre j.,summers laine e.,bouchard andre j. summers laine e.,1,2139,2415
14703,bouchard andre j.,lynch keith w.,bouchard andre j. lynch keith w.,1,2139,1025
14710,bhatnagar mike,sverdrup carl johan,bhatnagar mike sverdrup carl johan,1,1642,56
14711,sverdrup carl johan,bhatnagar mike,sverdrup carl johan bhatnagar mike,1,56,1642
14902,gunturi satish,garces luis,gunturi satish garces luis,1,1102,1667
14903,gunturi satish,datta rajib,gunturi satish datta rajib,1,1102,3021
14904,gunturi satish,wijekoon thiwanka,gunturi satish wijekoon thiwanka,1,1102,2823
14905,gunturi satish,sihler christof,gunturi satish sihler christof,1,1102,1736
14906,gunturi satish,rocke svend erik,gunturi satish rocke svend erik,1,1102,2702
14907,gunturi satish,elgsaas kristin moe,gunturi satish elgsaas kristin moe,1,1102,2029
14908,gunturi satish,savarit elise,gunturi satish savarit elise,1,1102,1090
14909,gunturi satish,arungalai anbarasu,gunturi satish arungalai anbarasu,1,1102,887
14910,gunturi satish,song-manguelle joseph,gunturi satish song-manguelle joseph,1,1102,2582
14911,gunturi satish,pappas james marcus,gunturi satish pappas james marcus,1,1102,1014
14912,datta rajib,lai rixin,datta rajib lai rixin,1,3021,479
14913,datta rajib,zhang di,datta rajib zhang di,1,3021,2979
14914,datta rajib,dong dong,datta rajib dong dong,1,3021,1804
14915,datta rajib,song chi,datta rajib song chi,1,3021,2319
14916,datta rajib,harfman todorovic maja,datta rajib harfman todorovic maja,1,3021,3039
14917,datta rajib,ranjan gupta,datta rajib ranjan gupta,1,3021,3118
14918,datta rajib,garces luis,datta rajib garces luis,1,3021,1667
14919,datta rajib,gunturi satish,datta rajib gunturi satish,1,3021,1102
14920,datta rajib,wijekoon thiwanka,datta rajib wijekoon thiwanka,1,3021,2823
14921,datta rajib,sihler christof,datta rajib sihler christof,1,3021,1736
14922,datta rajib,rocke svend erik,datta rajib rocke svend erik,1,3021,2702
14923,datta rajib,elgsaas kristin moe,datta rajib elgsaas kristin moe,1,3021,2029
14924,datta rajib,savarit elise,datta rajib savarit elise,1,3021,1090
14925,datta rajib,arungalai anbarasu,datta rajib arungalai anbarasu,1,3021,887
14926,datta rajib,song-manguelle joseph,datta rajib song-manguelle joseph,1,3021,2582
14927,datta rajib,pappas james marcus,datta rajib pappas james marcus,1,3021,1014
14928,wijekoon thiwanka,lai rixin,wijekoon thiwanka lai rixin,1,2823,479
14901,gunturi satish,ranjan gupta,gunturi satish ranjan gupta,1,1102,3118
14900,gunturi satish,harfman todorovic maja,gunturi satish harfman todorovic maja,1,1102,3039
14899,gunturi satish,song chi,gunturi satish song chi,1,1102,2319
14884,garces luis,harfman todorovic maja,garces luis harfman todorovic maja,1,1667,3039
14872,ranjan gupta,wijekoon thiwanka,ranjan gupta wijekoon thiwanka,1,3118,2823
14873,ranjan gupta,sihler christof,ranjan gupta sihler christof,1,3118,1736
14874,ranjan gupta,rocke svend erik,ranjan gupta rocke svend erik,1,3118,2702
14875,ranjan gupta,elgsaas kristin moe,ranjan gupta elgsaas kristin moe,1,3118,2029
14876,ranjan gupta,savarit elise,ranjan gupta savarit elise,1,3118,1090
14877,ranjan gupta,arungalai anbarasu,ranjan gupta arungalai anbarasu,1,3118,887
14878,ranjan gupta,song-manguelle joseph,ranjan gupta song-manguelle joseph,1,3118,2582
14879,ranjan gupta,pappas james marcus,ranjan gupta pappas james marcus,1,3118,1014
14880,garces luis,lai rixin,garces luis lai rixin,1,1667,479
14881,garces luis,zhang di,garces luis zhang di,1,1667,2979
14882,garces luis,dong dong,garces luis dong dong,1,1667,1804
14883,garces luis,song chi,garces luis song chi,1,1667,2319
14885,garces luis,ranjan gupta,garces luis ranjan gupta,1,1667,3118
14898,gunturi satish,dong dong,gunturi satish dong dong,1,1102,1804
14886,garces luis,gunturi satish,garces luis gunturi satish,1,1667,1102
14887,garces luis,datta rajib,garces luis datta rajib,1,1667,3021
14888,garces luis,wijekoon thiwanka,garces luis wijekoon thiwanka,1,1667,2823
14889,garces luis,sihler christof,garces luis sihler christof,1,1667,1736
14890,garces luis,rocke svend erik,garces luis rocke svend erik,1,1667,2702
14891,garces luis,elgsaas kristin moe,garces luis elgsaas kristin moe,1,1667,2029
14892,garces luis,savarit elise,garces luis savarit elise,1,1667,1090
14893,garces luis,arungalai anbarasu,garces luis arungalai anbarasu,1,1667,887
14894,garces luis,song-manguelle joseph,garces luis song-manguelle joseph,1,1667,2582
14895,garces luis,pappas james marcus,garces luis pappas james marcus,1,1667,1014
14896,gunturi satish,lai rixin,gunturi satish lai rixin,1,1102,479
14897,gunturi satish,zhang di,gunturi satish zhang di,1,1102,2979
14929,wijekoon thiwanka,zhang di,wijekoon thiwanka zhang di,1,2823,2979
14930,wijekoon thiwanka,dong dong,wijekoon thiwanka dong dong,1,2823,1804
14931,wijekoon thiwanka,song chi,wijekoon thiwanka song chi,1,2823,2319
14975,rocke svend erik,pappas james marcus,rocke svend erik pappas james marcus,1,2702,1014
14963,rocke svend erik,song chi,rocke svend erik song chi,1,2702,2319
14964,rocke svend erik,harfman todorovic maja,rocke svend erik harfman todorovic maja,1,2702,3039
14965,rocke svend erik,ranjan gupta,rocke svend erik ranjan gupta,1,2702,3118
14966,rocke svend erik,garces luis,rocke svend erik garces luis,1,2702,1667
14967,rocke svend erik,gunturi satish,rocke svend erik gunturi satish,1,2702,1102
