,source,target,total,count,source_num,target_num
7814,fugro geoconsulting limited,bp international limited,fugro geoconsulting limited bp international limited,1,576,67
7648,idaho national laboratory,energy & geoscience institute,idaho national laboratory energy & geoscience institute,1,867,390
7497,shell exploration & production company,frackoptima inc. riverside california usa,shell exploration & production company frackoptima inc. riverside california usa,1,445,806
7000,_,schlumberger; lawrence livermore national laboratory,_ schlumberger; lawrence livermore national laboratory,1,404,724
7754,graham davies geological consultants ltd.,core laboratories lp,graham davies geological consultants ltd. core laboratories lp,1,667,141
7494,frackoptima inc. riverside california usa,shell exploration & production company,frackoptima inc. riverside california usa shell exploration & production company,1,806,445
7003,albert innovates – technology futures; university of alberta,albert innovates – technology futures,albert innovates – technology futures; university of alberta albert innovates – technology futures,1,849,338
7028,kobe university,lazoc corporation,kobe university lazoc corporation,1,449,533
7029,lazoc corporation,kobe university,lazoc corporation kobe university,1,533,449
7001,_,sugar land,_ sugar land,1,404,781
7401,cgg,aim geoanalytics,cgg aim geoanalytics,1,876,129
7403,university of oklahoma,marathon oil corporation,university of oklahoma marathon oil corporation,1,556,471
7731,southwest research institute,global geophysical services inc.,southwest research institute global geophysical services inc.,1,186,465
6935,geo-research institute,kajima corporation,geo-research institute kajima corporation,1,176,606
7103,california state polytechnic university,amec foster and wheeler,california state polytechnic university amec foster and wheeler,1,868,131
7817,gray geophysical limited,bp international limited,gray geophysical limited bp international limited,1,585,67
7813,fugro geoconsulting limited,eth zurich,fugro geoconsulting limited eth zurich,1,576,676
7104,gsi environmental inc.,china university of mining & technology,gsi environmental inc. china university of mining & technology,1,308,429
7105,gsi environmental inc.,california state polytechnic university,gsi environmental inc. california state polytechnic university,1,308,868
6934,geo-research institute,nagoya institute of technology,geo-research institute nagoya institute of technology,1,176,541
6984,schlumberger,schlumberger; lawrence livermore national laboratory,schlumberger schlumberger; lawrence livermore national laboratory,1,287,724
7101,california state polytechnic university,pacific gas and electric company,california state polytechnic university pacific gas and electric company,1,868,856
7823,bp international limited,eth zurich,bp international limited eth zurich,1,67,676
6936,nagoya institute of technology,geo-research institute,nagoya institute of technology geo-research institute,1,541,176
6937,nagoya institute of technology,kajima corporation,nagoya institute of technology kajima corporation,1,541,606
7106,gsi environmental inc.,pacific gas and electric company,gsi environmental inc. pacific gas and electric company,1,308,856
7107,gsi environmental inc.,southwest jiaotong university,gsi environmental inc. southwest jiaotong university,1,308,243
6938,kajima corporation,geo-research institute,kajima corporation geo-research institute,1,606,176
7102,california state polytechnic university,southwest jiaotong university,california state polytechnic university southwest jiaotong university,1,868,243
7100,california state polytechnic university,gsi environmental inc.,california state polytechnic university gsi environmental inc.,1,868,308
6986,schlumberger,_,schlumberger _,1,287,404
7095,china university of mining & technology,gsi environmental inc.,china university of mining & technology gsi environmental inc.,1,429,308
7088,aix-marseille university,university of texas at arlington,aix-marseille university university of texas at arlington,1,562,431
7091,university of texas at arlington,aix-marseille university,university of texas at arlington aix-marseille university,1,431,562
6985,schlumberger,sugar land,schlumberger sugar land,1,287,781
7092,princeton university,university of california at davis,princeton university university of california at davis,1,102,9
7093,university of california at davis,princeton university,university of california at davis princeton university,1,9,102
7094,china university of mining & technology,california state polytechnic university,china university of mining & technology california state polytechnic university,1,429,868
7096,china university of mining & technology,pacific gas and electric company,china university of mining & technology pacific gas and electric company,1,429,856
7099,california state polytechnic university,china university of mining & technology,california state polytechnic university china university of mining & technology,1,868,429
7097,china university of mining & technology,southwest jiaotong university,china university of mining & technology southwest jiaotong university,1,429,243
6815,taiwan power company,national chung-hsing university,taiwan power company national chung-hsing university,1,277,714
7098,china university of mining & technology,amec foster and wheeler,china university of mining & technology amec foster and wheeler,1,429,131
6814,national chung-hsing university,taiwan power company,national chung-hsing university taiwan power company,1,714,277
6813,technology and research center japan oil gas and metals national corporation,tohoku university,technology and research center japan oil gas and metals national corporation tohoku university,1,385,410
6812,tohoku university,technology and research center japan oil gas and metals national corporation,tohoku university technology and research center japan oil gas and metals national corporation,1,410,385
7730,global geophysical services inc.,southwest research institute,global geophysical services inc. southwest research institute,1,465,186
0,baker hughes,jpt editor,baker hughes jpt editor,1,421,363
6715,louisiana tech university,tarbiat modares university,louisiana tech university tarbiat modares university,1,725,575
4109,university of oklahoma,saudi aramco,university of oklahoma saudi aramco,1,556,595
3284,ypf s.a,schlumberger,ypf s.a schlumberger,1,296,287
3287,schlumberger,ypf s.a,schlumberger ypf s.a,1,287,296
3422,consorcio shushufindi-schlumberger,petroamazonas ep,consorcio shushufindi-schlumberger petroamazonas ep,1,213,211
3429,petroamazonas ep,consorcio shushufindi-schlumberger,petroamazonas ep consorcio shushufindi-schlumberger,1,211,213
3708,chesapeake energy,texas tech university,chesapeake energy texas tech university,1,32,367
3709,texas tech university,chesapeake energy,texas tech university chesapeake energy,1,367,32
4070,bauer maschinen gmbh,university college dublin,bauer maschinen gmbh university college dublin,1,380,601
4071,university college dublin,bauer maschinen gmbh,university college dublin bauer maschinen gmbh,1,601,380
4119,saudi aramco,university of oklahoma,saudi aramco university of oklahoma,1,595,556
4293,pvep,hcmut,pvep hcmut,1,641,538
4220,norwegian university of science and technology,essar oil ltd,norwegian university of science and technology essar oil ltd,1,99,671
4221,norwegian university of science and technology,uttranchal university,norwegian university of science and technology uttranchal university,1,99,276
4222,essar oil ltd,norwegian university of science and technology,essar oil ltd norwegian university of science and technology,1,671,99
4223,essar oil ltd,uttranchal university,essar oil ltd uttranchal university,1,671,276
4224,uttranchal university,norwegian university of science and technology,uttranchal university norwegian university of science and technology,1,276,99
4225,uttranchal university,essar oil ltd,uttranchal university essar oil ltd,1,276,671
4290,pvep poc/hcmut,pvep,pvep poc/hcmut pvep,1,173,641
4291,pvep poc/hcmut,hcmut,pvep poc/hcmut hcmut,1,173,538
3216,consorcio shushufindi - schlumberger,schlumberger - doll research,consorcio shushufindi - schlumberger schlumberger - doll research,1,872,381
3189,schlumberger - doll research,consorcio shushufindi - schlumberger,schlumberger - doll research consorcio shushufindi - schlumberger,1,381,872
3169,unicamp,repsol sinopec brasil,unicamp repsol sinopec brasil,1,521,105
3168,repsol sinopec brasil,unicamp,repsol sinopec brasil unicamp,1,105,521
1973,sarvagya parashar,halliburton,sarvagya parashar halliburton,1,240,588
1974,halliburton,petronas carigali,halliburton petronas carigali,1,588,356
1975,halliburton,sarvagya parashar,halliburton sarvagya parashar,1,588,240
2400,nord-west ltd.,llc scientific research institute of natural gases and gas technologies – gazprom- vniigaz,nord-west ltd. llc scientific research institute of natural gases and gas technologies – gazprom- vniigaz,1,403,493
2401,llc scientific research institute of natural gases and gas technologies – gazprom- vniigaz,nord-west ltd.,llc scientific research institute of natural gases and gas technologies – gazprom- vniigaz nord-west ltd.,1,493,403
2919,offshore engineering technology center cnpc international,beijing no.4 high school,offshore engineering technology center cnpc international beijing no.4 high school,1,334,427
2925,beijing no.4 high school,offshore engineering technology center cnpc international,beijing no.4 high school offshore engineering technology center cnpc international,1,427,334
2942,shell china p&t,petrochina changqing oilfield co.,shell china p&t petrochina changqing oilfield co.,1,452,627
2947,petrochina changqing oilfield co.,shell china p&t,petrochina changqing oilfield co. shell china p&t,1,627,452
2956,sigma,fracgeo,sigma fracgeo,1,115,713
2959,fracgeo,sigma,fracgeo sigma,1,713,115
3043,shell china p&t,qinghai oilfield of petrochina,shell china p&t qinghai oilfield of petrochina,1,452,166
3053,qinghai oilfield of petrochina,shell china p&t,qinghai oilfield of petrochina shell china p&t,1,166,452
3091,petrochina research institute of petroleum exploration & development,petrochina great wall drilling company,petrochina research institute of petroleum exploration & development petrochina great wall drilling company,1,227,728
3096,petrochina great wall drilling company,petrochina research institute of petroleum exploration & development,petrochina great wall drilling company petrochina research institute of petroleum exploration & development,1,728,227
3133,research institue of exploration & development of changqing oilfiled company petrochina,state key laboratory of petroleum resources and prospecting in cupb,research institue of exploration & development of changqing oilfiled company petrochina state key laboratory of petroleum resources and prospecting in cupb,1,845,643
3139,state key laboratory of petroleum resources and prospecting in cupb,research institue of exploration & development of changqing oilfiled company petrochina,state key laboratory of petroleum resources and prospecting in cupb research institue of exploration & development of changqing oilfiled company petrochina,1,643,845
4292,pvep,pvep poc/hcmut,pvep pvep poc/hcmut,1,641,173
4294,hcmut,pvep poc/hcmut,hcmut pvep poc/hcmut,1,538,173
6713,louisiana tech university,amirkabir university of technology,louisiana tech university amirkabir university of technology,1,725,549
5132,pinnacle–a halliburton service,halliburton–landmark,pinnacle–a halliburton service halliburton–landmark,1,4,567
4907,petrochina,rumaila operating organization,petrochina rumaila operating organization,1,836,463
4908,petrochina,south oil company iraq,petrochina south oil company iraq,1,836,372
4909,petrochina,bp,petrochina bp,1,836,839
4987,saudi aramco,qatar university,saudi aramco qatar university,1,595,194
4991,qatar university,saudi aramco,qatar university saudi aramco,1,194,595
5120,devon energy,pinnacle–a halliburton service,devon energy pinnacle–a halliburton service,1,610,4
5121,devon energy,halliburton–landmark,devon energy halliburton–landmark,1,610,567
5129,pinnacle–a halliburton service,devon energy,pinnacle–a halliburton service devon energy,1,4,610
5134,halliburton–landmark,devon energy,halliburton–landmark devon energy,1,567,610
4295,hcmut,pvep,hcmut pvep,1,538,641
5137,halliburton–landmark,pinnacle–a halliburton service,halliburton–landmark pinnacle–a halliburton service,1,567,4
5144,purdue university,the university of akron,purdue university the university of akron,1,49,425
5145,the university of akron,purdue university,the university of akron purdue university,1,425,49
5146,universidade federal de vi&#231;osa,the university of queensland,universidade federal de vi&#231;osa the university of queensland,1,517,672
5147,the university of queensland,universidade federal de vi&#231;osa,the university of queensland universidade federal de vi&#231;osa,1,672,517
5157,exxon neftegas ltd.,exxonmobil exploration company,exxon neftegas ltd. exxonmobil exploration company,1,823,853
5161,exxonmobil exploration company,exxon neftegas ltd.,exxonmobil exploration company exxon neftegas ltd.,1,853,823
5168,fracture systems ltd.,university of alberta,fracture systems ltd. university of alberta,1,509,200
4902,bp,petrochina,bp petrochina,1,839,836
4901,bp,south oil company iraq,bp south oil company iraq,1,839,372
4900,bp,rumaila operating organization,bp rumaila operating organization,1,839,463
4895,south oil company iraq,petrochina,south oil company iraq petrochina,1,372,836
4690,deparment of geology university of port harcourt nigeria,o.b lulu briggs chair in petroleum geoscience centre for petroleum geoscience institute of petroleum studies university of port harcourt nigeria,deparment of geology university of port harcourt nigeria o.b lulu briggs chair in petroleum geoscience centre for petroleum geoscience institute of petroleum studies university of port harcourt nigeria,1,185,716
4691,o.b lulu briggs chair in petroleum geoscience centre for petroleum geoscience institute of petroleum studies university of port harcourt nigeria,deparment of geology university of port harcourt nigeria,o.b lulu briggs chair in petroleum geoscience centre for petroleum geoscience institute of petroleum studies university of port harcourt nigeria deparment of geology university of port harcourt nigeria,1,716,185
4744,shell nigeria exploration and production company,shell petroleum development company nigeria,shell nigeria exploration and production company shell petroleum development company nigeria,1,401,440
4745,shell petroleum development company nigeria,shell nigeria exploration and production company,shell petroleum development company nigeria shell nigeria exploration and production company,1,440,401
4752,politecnico di torino and tno/geological survey of the netherlands,politecnico di torino,politecnico di torino and tno/geological survey of the netherlands politecnico di torino,1,616,20
4757,politecnico di torino,politecnico di torino and tno/geological survey of the netherlands,politecnico di torino politecnico di torino and tno/geological survey of the netherlands,1,20,616
4776,petrochina research institute of petroleum exploration & development,china petroleum technology & development corporation,petrochina research institute of petroleum exploration & development china petroleum technology & development corporation,1,227,732
4780,petrochina research institute of petroleum exploration & development,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,petrochina research institute of petroleum exploration & development research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,1,227,633
4785,china petroleum technology & development corporation,petrochina research institute of petroleum exploration & development,china petroleum technology & development corporation petrochina research institute of petroleum exploration & development,1,732,227
4789,china petroleum technology & development corporation,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,china petroleum technology & development corporation research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,1,732,633
4803,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,petrochina research institute of petroleum exploration & development,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited petrochina research institute of petroleum exploration & development,1,633,227
4804,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited,china petroleum technology & development corporation,research institute of drilling engineering and technology cnpc xibu drilling engineering company limited china petroleum technology & development corporation,1,633,732
4886,rumaila operating organization,south oil company iraq,rumaila operating organization south oil company iraq,1,463,372
4887,rumaila operating organization,bp,rumaila operating organization bp,1,463,839
4888,rumaila operating organization,petrochina,rumaila operating organization petrochina,1,463,836
4893,south oil company iraq,rumaila operating organization,south oil company iraq rumaila operating organization,1,372,463
4894,south oil company iraq,bp,south oil company iraq bp,1,372,839
1972,sarvagya parashar,petronas carigali,sarvagya parashar petronas carigali,1,240,356
1971,petronas carigali,halliburton,petronas carigali halliburton,1,356,588
1970,petronas carigali,sarvagya parashar,petronas carigali sarvagya parashar,1,356,240
205,rds baker hughes,british petroleum,rds baker hughes british petroleum,1,835,857
193,core specialist services,petronas carigali sdn bhd,core specialist services petronas carigali sdn bhd,1,343,481
194,core specialist services,british petroleum,core specialist services british petroleum,1,343,857
195,core specialist services,rds baker hughes,core specialist services rds baker hughes,1,343,835
198,british petroleum,petronas carigali sdn bhd,british petroleum petronas carigali sdn bhd,1,857,481
199,british petroleum,core specialist services,british petroleum core specialist services,1,857,343
200,british petroleum,rds baker hughes,british petroleum rds baker hughes,1,857,835
203,rds baker hughes,petronas carigali sdn bhd,rds baker hughes petronas carigali sdn bhd,1,835,481
204,rds baker hughes,core specialist services,rds baker hughes core specialist services,1,835,343
250,schlumberger limited,schlumberger oilfield eastern lt,schlumberger limited schlumberger oilfield eastern lt,1,297,91
1935,saudi aramco,reservoirfocus,saudi aramco reservoirfocus,1,595,838
256,schlumberger oilfield eastern lt,schlumberger limited,schlumberger oilfield eastern lt schlumberger limited,1,91,297
309,petroxin,e.on e&p uk,petroxin e.on e&p uk,1,787,103
313,e.on e&p uk,petroxin,e.on e&p uk petroxin,1,103,787
341,university of petroleum & energy studies,university of texas,university of petroleum & energy studies university of texas,1,513,535
347,university of texas,university of petroleum & energy studies,university of texas university of petroleum & energy studies,1,535,513
396,applied reservoir enterprises ltd.,3 phase terra consulting ltd.,applied reservoir enterprises ltd. 3 phase terra consulting ltd.,1,63,358
400,3 phase terra consulting ltd.,applied reservoir enterprises ltd.,3 phase terra consulting ltd. applied reservoir enterprises ltd.,1,358,63
434,university of calgary and suncor energy,university of calgary,university of calgary and suncor energy university of calgary,1,600,665
190,petronas carigali sdn bhd,rds baker hughes,petronas carigali sdn bhd rds baker hughes,1,481,835
189,petronas carigali sdn bhd,british petroleum,petronas carigali sdn bhd british petroleum,1,481,857
188,petronas carigali sdn bhd,core specialist services,petronas carigali sdn bhd core specialist services,1,481,343
177,schlumberger,the university of texas at austin,schlumberger the university of texas at austin,1,287,21
10,,texas a&m university, texas a&m university,1,0,292
11,texas a&m university,,texas a&m university ,1,292,0
86,bp america,higgs-palmer technologies (ret.),bp america higgs-palmer technologies (ret.),1,785,226
87,bp america,higgs-palmer technologies,bp america higgs-palmer technologies,1,785,453
88,higgs-palmer technologies (ret.),bp america,higgs-palmer technologies (ret.) bp america,1,226,785
89,higgs-palmer technologies (ret.),higgs-palmer technologies,higgs-palmer technologies (ret.) higgs-palmer technologies,1,226,453
90,higgs-palmer technologies,bp america,higgs-palmer technologies bp america,1,453,785
91,higgs-palmer technologies,higgs-palmer technologies (ret.),higgs-palmer technologies higgs-palmer technologies (ret.),1,453,226
92,well integrity consultant,curistec,well integrity consultant curistec,1,290,38
95,curistec,well integrity consultant,curistec well integrity consultant,1,38,290
102,encana services company and penn west petroleum,encana services company,encana services company and penn west petroleum encana services company,1,378,686
105,encana services company and penn west petroleum,encana services company and degolyer and macnaughton canada,encana services company and penn west petroleum encana services company and degolyer and macnaughton canada,1,378,174
106,encana services company,encana services company and penn west petroleum,encana services company encana services company and penn west petroleum,1,686,378
109,encana services company,encana services company and degolyer and macnaughton canada,encana services company encana services company and degolyer and macnaughton canada,1,686,174
116,encana services company and degolyer and macnaughton canada,encana services company and penn west petroleum,encana services company and degolyer and macnaughton canada encana services company and penn west petroleum,1,174,378
117,encana services company and degolyer and macnaughton canada,encana services company,encana services company and degolyer and macnaughton canada encana services company,1,174,686
176,the university of texas at austin,schlumberger,the university of texas at austin schlumberger,1,21,287
435,university of calgary,university of calgary and suncor energy,university of calgary university of calgary and suncor energy,1,665,600
453,alberta innovates—technology futures and university of alberta,alberta innovates—technology futures,alberta innovates—technology futures and university of alberta alberta innovates—technology futures,1,545,140
457,alberta innovates—technology futures,alberta innovates—technology futures and university of alberta,alberta innovates—technology futures alberta innovates—technology futures and university of alberta,1,140,545
1582,carbo ceramics,eni s.p.a,carbo ceramics eni s.p.a,1,146,229
1686,the university of texas at austin,ept international,the university of texas at austin ept international,1,21,557
1687,the university of texas at austin,santos,the university of texas at austin santos,1,21,621
1689,ept international,the university of texas at austin,ept international the university of texas at austin,1,557,21
1690,ept international,santos,ept international santos,1,557,621
1691,ept international,university of calgary,ept international university of calgary,1,557,665
1692,santos,the university of texas at austin,santos the university of texas at austin,1,621,21
1693,santos,ept international,santos ept international,1,621,557
1694,santos,university of calgary,santos university of calgary,1,621,665
1696,university of calgary,ept international,university of calgary ept international,1,665,557
1697,university of calgary,santos,university of calgary santos,1,665,621
1698,nexen energy ulc,igbc,nexen energy ulc igbc,1,684,542
1699,nexen energy ulc,inpex corporation,nexen energy ulc inpex corporation,1,684,760
1700,igbc,nexen energy ulc,igbc nexen energy ulc,1,542,684
1701,igbc,inpex corporation,igbc inpex corporation,1,542,760
1702,inpex corporation,nexen energy ulc,inpex corporation nexen energy ulc,1,760,684
1703,inpex corporation,igbc,inpex corporation igbc,1,760,542
1934,reservoirfocus,saudi aramco,reservoirfocus saudi aramco,1,838,595
1621,eni s.p.a,carbo ceramics,eni s.p.a carbo ceramics,1,229,146
1413,norwegian university of science and technology (ntnu),university of stavanger,norwegian university of science and technology (ntnu) university of stavanger,1,848,455
462,laricina energy ltd.,university of calgary,laricina energy ltd. university of calgary,1,219,665
1406,university of stavanger,norwegian university of science and technology (ntnu),university of stavanger norwegian university of science and technology (ntnu),1,455,848
463,university of calgary,laricina energy ltd.,university of calgary laricina energy ltd.,1,665,219
804,exxonmobil upstream research co. (emurc),exxonmobil development co.,exxonmobil upstream research co. (emurc) exxonmobil development co.,1,744,699
806,exxonmobil upstream research co. (emurc),exxonmobil production co.,exxonmobil upstream research co. (emurc) exxonmobil production co.,1,744,722
807,exxonmobil upstream research co. (emurc),exxonmobil international ltd.,exxonmobil upstream research co. (emurc) exxonmobil international ltd.,1,744,34
824,exxonmobil development co.,exxonmobil upstream research co. (emurc),exxonmobil development co. exxonmobil upstream research co. (emurc),1,699,744
830,exxonmobil development co.,exxonmobil production co.,exxonmobil development co. exxonmobil production co.,1,699,722
831,exxonmobil development co.,exxonmobil international ltd.,exxonmobil development co. exxonmobil international ltd.,1,699,34
836,exxonmobil production co.,exxonmobil upstream research co. (emurc),exxonmobil production co. exxonmobil upstream research co. (emurc),1,722,744
841,exxonmobil production co.,exxonmobil development co.,exxonmobil production co. exxonmobil development co.,1,722,699
843,exxonmobil production co.,exxonmobil international ltd.,exxonmobil production co. exxonmobil international ltd.,1,722,34
844,exxonmobil international ltd.,exxonmobil upstream research co. (emurc),exxonmobil international ltd. exxonmobil upstream research co. (emurc),1,34,744
849,exxonmobil international ltd.,exxonmobil development co.,exxonmobil international ltd. exxonmobil development co.,1,34,699
851,exxonmobil international ltd.,exxonmobil production co.,exxonmobil international ltd. exxonmobil production co.,1,34,722
1058,king fahd university of petroleum & minerals,schlumberger saudi arabia,king fahd university of petroleum & minerals schlumberger saudi arabia,1,370,833
1062,schlumberger saudi arabia,king fahd university of petroleum & minerals,schlumberger saudi arabia king fahd university of petroleum & minerals,1,833,370
1144,reservoirfocus,texas a&m university at qatar,reservoirfocus texas a&m university at qatar,1,838,164
1145,texas a&m university at qatar,reservoirfocus,texas a&m university at qatar reservoirfocus,1,164,838
5171,university of alberta,fracture systems ltd.,university of alberta fracture systems ltd.,1,200,509
1,jpt editor,baker hughes,jpt editor baker hughes,1,363,421
5190,colorado school of mines; los alamos national laboratory,colorado school of mines; khalifa university,colorado school of mines; los alamos national laboratory colorado school of mines; khalifa university,1,196,795
6326,eth,irsn/prp-dge/srtg,eth irsn/prp-dge/srtg,1,654,742
6312,swisstopo,eth,swisstopo eth,1,204,654
6315,irsn/prp-dge/srtg,swisstopo,irsn/prp-dge/srtg swisstopo,1,742,204
6316,irsn/prp-dge/srtg,"total s.a,","irsn/prp-dge/srtg total s.a,",1,742,656
6317,irsn/prp-dge/srtg,eth,irsn/prp-dge/srtg eth,1,742,654
6320,"total s.a,",swisstopo,"total s.a, swisstopo",1,656,204
6321,"total s.a,",irsn/prp-dge/srtg,"total s.a, irsn/prp-dge/srtg",1,656,742
6322,"total s.a,",eth,"total s.a, eth",1,656,654
6325,eth,swisstopo,eth swisstopo,1,654,204
6327,eth,"total s.a,","eth total s.a,",1,654,656
6023,norwegian university of science and technology; sintef petroleum research,sintef petroleum research,norwegian university of science and technology; sintef petroleum research sintef petroleum research,1,284,721
6375,university of california san diego,university of california riverside,university of california san diego university of california riverside,1,135,309
6376,university of california san diego,university of texas austin,university of california san diego university of texas austin,1,135,580
6385,university of california riverside,university of california san diego,university of california riverside university of california san diego,1,309,135
6386,university of california riverside,university of texas austin,university of california riverside university of texas austin,1,309,580
6395,university of texas austin,university of california san diego,university of texas austin university of california san diego,1,580,135
6396,university of texas austin,university of california riverside,university of texas austin university of california riverside,1,580,309
6447,japan atomic energy agency,ehime university,japan atomic energy agency ehime university,1,145,76
6451,ehime university,japan atomic energy agency,ehime university japan atomic energy agency,1,76,145
6311,swisstopo,"total s.a,","swisstopo total s.a,",1,204,656
6310,swisstopo,irsn/prp-dge/srtg,swisstopo irsn/prp-dge/srtg,1,204,742
6291,university of cergy-pontoise,csiro,university of cergy-pontoise csiro,1,499,865
6289,university of cergy-pontoise,geosciences rennes,university of cergy-pontoise geosciences rennes,1,499,285
6047,shell exploration & production company,shell international exploration & production inc.,shell exploration & production company shell international exploration & production inc.,1,445,571
6152,anadarko petroleum corporation,university of calgary,anadarko petroleum corporation university of calgary,1,230,665
6156,university of calgary,anadarko petroleum corporation,university of calgary anadarko petroleum corporation,1,665,230
6164,kyoto university,kansai university,kyoto university kansai university,1,798,755
6165,kyoto university,yokohama national university,kyoto university yokohama national university,1,798,741
6166,kansai university,kyoto university,kansai university kyoto university,1,755,798
6167,kansai university,yokohama national university,kansai university yokohama national university,1,755,741
6168,yokohama national university,kyoto university,yokohama national university kyoto university,1,741,798
6169,yokohama national university,kansai university,yokohama national university kansai university,1,741,755
6185,university of sao paulo,"etseccpb (school of civil engineering); upc (technical university of catalonia),","university of sao paulo etseccpb (school of civil engineering); upc (technical university of catalonia),",1,3,208
6194,"etseccpb (school of civil engineering); upc (technical university of catalonia),",university of sao paulo,"etseccpb (school of civil engineering); upc (technical university of catalonia), university of sao paulo",1,208,3
6276,codelco-chile el teniente mine,altamira international,codelco-chile el teniente mine altamira international,1,107,253
6277,altamira international,codelco-chile el teniente mine,altamira international codelco-chile el teniente mine,1,253,107
6279,geosciences rennes,csiro,geosciences rennes csiro,1,285,865
6280,geosciences rennes,university of cergy-pontoise,geosciences rennes university of cergy-pontoise,1,285,499
6285,csiro,geosciences rennes,csiro geosciences rennes,1,865,285
6287,csiro,university of cergy-pontoise,csiro university of cergy-pontoise,1,865,499
6452,colorado school of mines,purdue university,colorado school of mines purdue university,1,302,49
6453,colorado school of mines,geosyntec consultants,colorado school of mines geosyntec consultants,1,302,697
6454,purdue university,colorado school of mines,purdue university colorado school of mines,1,49,302
6645,golder associates inc.,isochron consulting,golder associates inc. isochron consulting,1,307,871
6647,conterra ab,isochron consulting,conterra ab isochron consulting,1,704,871
6648,isochron consulting,golder associates inc.,isochron consulting golder associates inc.,1,871,307
6649,isochron consulting,conterra ab,isochron consulting conterra ab,1,871,704
6653,the university of texas at austin,total s.a.,the university of texas at austin total s.a.,1,21,402
6660,total s.a.,the university of texas at austin,total s.a. the university of texas at austin,1,402,21
6667,isfahan university of technology,amirkabir university of technology,isfahan university of technology amirkabir university of technology,1,250,549
6670,amirkabir university of technology,isfahan university of technology,amirkabir university of technology isfahan university of technology,1,549,250
6692,lawrence berkeley national laboratory,lawrence berkeley national laboratory; usaswiss seismological service,lawrence berkeley national laboratory lawrence berkeley national laboratory; usaswiss seismological service,1,645,617
6693,lawrence berkeley national laboratory,lawrence berkeley national laboratory; university of nice sophia-antipolis,lawrence berkeley national laboratory lawrence berkeley national laboratory; university of nice sophia-antipolis,1,645,682
6694,lawrence berkeley national laboratory; usaswiss seismological service,lawrence berkeley national laboratory,lawrence berkeley national laboratory; usaswiss seismological service lawrence berkeley national laboratory,1,617,645
6695,lawrence berkeley national laboratory; usaswiss seismological service,lawrence berkeley national laboratory; university of nice sophia-antipolis,lawrence berkeley national laboratory; usaswiss seismological service lawrence berkeley national laboratory; university of nice sophia-antipolis,1,617,682
6696,lawrence berkeley national laboratory; university of nice sophia-antipolis,lawrence berkeley national laboratory,lawrence berkeley national laboratory; university of nice sophia-antipolis lawrence berkeley national laboratory,1,682,645
6697,lawrence berkeley national laboratory; university of nice sophia-antipolis,lawrence berkeley national laboratory; usaswiss seismological service,lawrence berkeley national laboratory; university of nice sophia-antipolis lawrence berkeley national laboratory; usaswiss seismological service,1,682,617
6703,amirkabir university of technology,tarbiat modares university,amirkabir university of technology tarbiat modares university,1,549,575
6704,amirkabir university of technology,louisiana tech university,amirkabir university of technology louisiana tech university,1,549,725
6709,tarbiat modares university,amirkabir university of technology,tarbiat modares university amirkabir university of technology,1,575,549
6711,tarbiat modares university,louisiana tech university,tarbiat modares university louisiana tech university,1,575,725
6646,conterra ab,golder associates inc.,conterra ab golder associates inc.,1,704,307
6644,golder associates inc.,conterra ab,golder associates inc. conterra ab,1,307,704
6455,purdue university,geosyntec consultants,purdue university geosyntec consultants,1,49,697
6577,university of minnesota,independent researcher,university of minnesota independent researcher,1,565,479
6456,geosyntec consultants,colorado school of mines,geosyntec consultants colorado school of mines,1,697,302
6457,geosyntec consultants,purdue university,geosyntec consultants purdue university,1,697,49
6462,university of cyprus,imperial college london,university of cyprus imperial college london,1,534,8
6463,imperial college london,university of cyprus,imperial college london university of cyprus,1,8,534
6480,montana emergent technologies,schlumberger carbon services,montana emergent technologies schlumberger carbon services,1,802,733
6481,montana emergent technologies,southern company,montana emergent technologies southern company,1,802,357
6486,schlumberger carbon services,montana emergent technologies,schlumberger carbon services montana emergent technologies,1,733,802
6487,schlumberger carbon services,southern company,schlumberger carbon services southern company,1,733,357
6492,southern company,montana emergent technologies,southern company montana emergent technologies,1,357,802
6493,southern company,schlumberger carbon services,southern company schlumberger carbon services,1,357,733
6506,swiss federal institute of technology,politecnico di torino,swiss federal institute of technology politecnico di torino,1,819,20
6523,politecnico di torino,swiss federal institute of technology,politecnico di torino swiss federal institute of technology,1,20,819
6562,warwick energy group,university of oklahoma,warwick energy group university of oklahoma,1,391,556
6563,university of oklahoma,warwick energy group,university of oklahoma warwick energy group,1,556,391
6564,bilecik seyh edebali university,eskisehir osmangazi university,bilecik seyh edebali university eskisehir osmangazi university,1,40,814
6565,eskisehir osmangazi university,bilecik seyh edebali university,eskisehir osmangazi university bilecik seyh edebali university,1,814,40
6571,independent researcher,university of minnesota,independent researcher university of minnesota,1,479,565
6042,shell international exploration & production inc.,shell exploration & production company,shell international exploration & production inc. shell exploration & production company,1,571,445
6022,norwegian university of science and technology; sintef petroleum research,sintef petroleum research; norwegian university of science and technology,norwegian university of science and technology; sintef petroleum research sintef petroleum research; norwegian university of science and technology,1,284,661
