,source,target,total,count,source_num,target_num
1682,lee donald,shan dan,lee donald shan dan,1,407,2175
1683,lee donald,morales adrian,lee donald morales adrian,1,407,1527
1684,shan dan,marongiu-porcu matteo,shan dan marongiu-porcu matteo,1,2175,1325
1685,shan dan,lee donald,shan dan lee donald,1,2175,407
1686,shan dan,morales adrian,shan dan morales adrian,1,2175,1527
1687,morales adrian,marongiu-porcu matteo,morales adrian marongiu-porcu matteo,1,1527,1325
1688,morales adrian,lee donald,morales adrian lee donald,1,1527,407
1689,morales adrian,shan dan,morales adrian shan dan,1,1527,2175
1778,li bingjian,chen yong-hua,li bingjian chen yong-hua,1,1649,2179
1779,li bingjian,gawankar kiran,li bingjian gawankar kiran,1,1649,35
1780,li bingjian,miller camron k.,li bingjian miller camron k.,1,1649,348
1781,li bingjian,xu weixin,li bingjian xu weixin,1,1649,1125
1782,li bingjian,laronga rob j.,li bingjian laronga rob j.,1,1649,860
1667,aguiar rogerio,pedroso carlos a.,aguiar rogerio pedroso carlos a.,1,2479,2684
1666,aguiar rogerio,rausis mauro g.,aguiar rogerio rausis mauro g.,1,2479,1821
1665,domingues glauber t.,aguiar rogerio,domingues glauber t. aguiar rogerio,1,2885,2479
1650,heleno ademir,marsili marcelo d.,heleno ademir marsili marcelo d.,1,2098,1213
1638,nogueira luiz m.,marsili marcelo d.,nogueira luiz m. marsili marcelo d.,1,1798,1213
1639,nogueira luiz m.,heleno ademir,nogueira luiz m. heleno ademir,1,1798,2098
1640,nogueira luiz m.,domingues glauber t.,nogueira luiz m. domingues glauber t.,1,1798,2885
1641,nogueira luiz m.,aguiar rogerio,nogueira luiz m. aguiar rogerio,1,1798,2479
1642,heleno ademir,rausis mauro g.,heleno ademir rausis mauro g.,1,2098,1821
1643,heleno ademir,pedroso carlos a.,heleno ademir pedroso carlos a.,1,2098,2684
1644,heleno ademir,salies jaques b.,heleno ademir salies jaques b.,1,2098,1238
1645,heleno ademir,liborio fernando,heleno ademir liborio fernando,1,2098,2162
1646,heleno ademir,moreira marivaldo b.,heleno ademir moreira marivaldo b.,1,2098,1023
1647,heleno ademir,luz pedro r.,heleno ademir luz pedro r.,1,2098,940
1648,heleno ademir,siqueira jorge r.,heleno ademir siqueira jorge r.,1,2098,2253
1649,heleno ademir,de oliveira jessica f.,heleno ademir de oliveira jessica f.,1,2098,369
1651,heleno ademir,nogueira luiz m.,heleno ademir nogueira luiz m.,1,2098,1798
1664,domingues glauber t.,heleno ademir,domingues glauber t. heleno ademir,1,2885,2098
1652,heleno ademir,domingues glauber t.,heleno ademir domingues glauber t.,1,2098,2885
1653,heleno ademir,aguiar rogerio,heleno ademir aguiar rogerio,1,2098,2479
1654,domingues glauber t.,rausis mauro g.,domingues glauber t. rausis mauro g.,1,2885,1821
1655,domingues glauber t.,pedroso carlos a.,domingues glauber t. pedroso carlos a.,1,2885,2684
1656,domingues glauber t.,salies jaques b.,domingues glauber t. salies jaques b.,1,2885,1238
1657,domingues glauber t.,liborio fernando,domingues glauber t. liborio fernando,1,2885,2162
1658,domingues glauber t.,moreira marivaldo b.,domingues glauber t. moreira marivaldo b.,1,2885,1023
1659,domingues glauber t.,luz pedro r.,domingues glauber t. luz pedro r.,1,2885,940
1660,domingues glauber t.,siqueira jorge r.,domingues glauber t. siqueira jorge r.,1,2885,2253
1661,domingues glauber t.,de oliveira jessica f.,domingues glauber t. de oliveira jessica f.,1,2885,369
1662,domingues glauber t.,marsili marcelo d.,domingues glauber t. marsili marcelo d.,1,2885,1213
1663,domingues glauber t.,nogueira luiz m.,domingues glauber t. nogueira luiz m.,1,2885,1798
1783,li bingjian,omeragic dzevat,li bingjian omeragic dzevat,1,1649,3027
1785,chen yong-hua,gawankar kiran,chen yong-hua gawankar kiran,1,2179,35
1844,hsu sheng-yuan,sanz pablo f.,hsu sheng-yuan sanz pablo f.,1,187,1052
1786,chen yong-hua,miller camron k.,chen yong-hua miller camron k.,1,2179,348
1817,omeragic dzevat,miller camron k.,omeragic dzevat miller camron k.,1,3027,348
1818,omeragic dzevat,xu weixin,omeragic dzevat xu weixin,1,3027,1125
1819,omeragic dzevat,laronga rob j.,omeragic dzevat laronga rob j.,1,3027,860
1820,sanz pablo f.,lele suvrat p.,sanz pablo f. lele suvrat p.,1,1052,2724
1821,sanz pablo f.,searles kevin h.,sanz pablo f. searles kevin h.,1,1052,1031
1822,sanz pablo f.,hsu sheng-yuan,sanz pablo f. hsu sheng-yuan,1,1052,187
1823,sanz pablo f.,garzon jorge l.,sanz pablo f. garzon jorge l.,1,1052,556
1824,sanz pablo f.,burdette jason a.,sanz pablo f. burdette jason a.,1,1052,457
1825,sanz pablo f.,kline william e.,sanz pablo f. kline william e.,1,1052,2626
1826,sanz pablo f.,dale bruce a.,sanz pablo f. dale bruce a.,1,1052,2905
1827,sanz pablo f.,hector paul d.,sanz pablo f. hector paul d.,1,1052,3336
1828,lele suvrat p.,sanz pablo f.,lele suvrat p. sanz pablo f.,1,2724,1052
1829,lele suvrat p.,searles kevin h.,lele suvrat p. searles kevin h.,1,2724,1031
1830,lele suvrat p.,hsu sheng-yuan,lele suvrat p. hsu sheng-yuan,1,2724,187
1831,lele suvrat p.,garzon jorge l.,lele suvrat p. garzon jorge l.,1,2724,556
1832,lele suvrat p.,burdette jason a.,lele suvrat p. burdette jason a.,1,2724,457
1833,lele suvrat p.,kline william e.,lele suvrat p. kline william e.,1,2724,2626
1834,lele suvrat p.,dale bruce a.,lele suvrat p. dale bruce a.,1,2724,2905
1835,lele suvrat p.,hector paul d.,lele suvrat p. hector paul d.,1,2724,3336
1836,searles kevin h.,sanz pablo f.,searles kevin h. sanz pablo f.,1,1031,1052
1837,searles kevin h.,lele suvrat p.,searles kevin h. lele suvrat p.,1,1031,2724
1838,searles kevin h.,hsu sheng-yuan,searles kevin h. hsu sheng-yuan,1,1031,187
1839,searles kevin h.,garzon jorge l.,searles kevin h. garzon jorge l.,1,1031,556
1840,searles kevin h.,burdette jason a.,searles kevin h. burdette jason a.,1,1031,457
1841,searles kevin h.,kline william e.,searles kevin h. kline william e.,1,1031,2626
1842,searles kevin h.,dale bruce a.,searles kevin h. dale bruce a.,1,1031,2905
1843,searles kevin h.,hector paul d.,searles kevin h. hector paul d.,1,1031,3336
1816,omeragic dzevat,gawankar kiran,omeragic dzevat gawankar kiran,1,3027,35
1815,omeragic dzevat,chen yong-hua,omeragic dzevat chen yong-hua,1,3027,2179
1814,omeragic dzevat,li bingjian,omeragic dzevat li bingjian,1,3027,1649
1799,miller camron k.,xu weixin,miller camron k. xu weixin,1,348,1125
1787,chen yong-hua,xu weixin,chen yong-hua xu weixin,1,2179,1125
1788,chen yong-hua,laronga rob j.,chen yong-hua laronga rob j.,1,2179,860
1789,chen yong-hua,omeragic dzevat,chen yong-hua omeragic dzevat,1,2179,3027
1790,gawankar kiran,li bingjian,gawankar kiran li bingjian,1,35,1649
1791,gawankar kiran,chen yong-hua,gawankar kiran chen yong-hua,1,35,2179
1792,gawankar kiran,miller camron k.,gawankar kiran miller camron k.,1,35,348
1793,gawankar kiran,xu weixin,gawankar kiran xu weixin,1,35,1125
1794,gawankar kiran,laronga rob j.,gawankar kiran laronga rob j.,1,35,860
1795,gawankar kiran,omeragic dzevat,gawankar kiran omeragic dzevat,1,35,3027
1796,miller camron k.,li bingjian,miller camron k. li bingjian,1,348,1649
1797,miller camron k.,chen yong-hua,miller camron k. chen yong-hua,1,348,2179
1798,miller camron k.,gawankar kiran,miller camron k. gawankar kiran,1,348,35
1800,miller camron k.,laronga rob j.,miller camron k. laronga rob j.,1,348,860
1813,laronga rob j.,omeragic dzevat,laronga rob j. omeragic dzevat,1,860,3027
1801,miller camron k.,omeragic dzevat,miller camron k. omeragic dzevat,1,348,3027
1802,xu weixin,li bingjian,xu weixin li bingjian,1,1125,1649
1803,xu weixin,chen yong-hua,xu weixin chen yong-hua,1,1125,2179
1804,xu weixin,gawankar kiran,xu weixin gawankar kiran,1,1125,35
1805,xu weixin,miller camron k.,xu weixin miller camron k.,1,1125,348
1806,xu weixin,laronga rob j.,xu weixin laronga rob j.,1,1125,860
1807,xu weixin,omeragic dzevat,xu weixin omeragic dzevat,1,1125,3027
1808,laronga rob j.,li bingjian,laronga rob j. li bingjian,1,860,1649
1809,laronga rob j.,chen yong-hua,laronga rob j. chen yong-hua,1,860,2179
1810,laronga rob j.,gawankar kiran,laronga rob j. gawankar kiran,1,860,35
1811,laronga rob j.,miller camron k.,laronga rob j. miller camron k.,1,860,348
1812,laronga rob j.,xu weixin,laronga rob j. xu weixin,1,860,1125
5059,gorshenina o.,makhambetov a.,gorshenina o. makhambetov a.,1,2045,103
5060,gorshenina o.,sadykov l.,gorshenina o. sadykov l.,1,2045,2340
5061,gorshenina o.,ocheretyanyy a.,gorshenina o. ocheretyanyy a.,1,2045,2239
8717,richard thomas,hegazy gehad,richard thomas hegazy gehad,1,2773,1884
8543,price gavin r,kaiser karl,price gavin r kaiser karl,1,139,2534
8544,price gavin r,tranchina enrico,price gavin r tranchina enrico,1,139,2541
8545,hall david,price gavin r,hall david price gavin r,1,1234,139
8546,hall david,kaiser karl,hall david kaiser karl,1,1234,2534
8547,hall david,tranchina enrico,hall david tranchina enrico,1,1234,2541
8548,kaiser karl,price gavin r,kaiser karl price gavin r,1,2534,139
8549,kaiser karl,hall david,kaiser karl hall david,1,2534,1234
8550,kaiser karl,tranchina enrico,kaiser karl tranchina enrico,1,2534,2541
8551,tranchina enrico,price gavin r,tranchina enrico price gavin r,1,2541,139
8552,tranchina enrico,hall david,tranchina enrico hall david,1,2541,1234
8553,tranchina enrico,kaiser karl,tranchina enrico kaiser karl,1,2541,2534
8698,noufal abdelwahab,germay christophe,noufal abdelwahab germay christophe,1,1511,2142
8699,noufal abdelwahab,lhomme tanguy,noufal abdelwahab lhomme tanguy,1,1511,713
8700,noufal abdelwahab,hegazy gehad,noufal abdelwahab hegazy gehad,1,1511,1884
8701,noufal abdelwahab,richard thomas,noufal abdelwahab richard thomas,1,1511,2773
8702,germay christophe,noufal abdelwahab,germay christophe noufal abdelwahab,1,2142,1511
8703,germay christophe,lhomme tanguy,germay christophe lhomme tanguy,1,2142,713
8704,germay christophe,hegazy gehad,germay christophe hegazy gehad,1,2142,1884
8706,lhomme tanguy,noufal abdelwahab,lhomme tanguy noufal abdelwahab,1,713,1511
8707,lhomme tanguy,germay christophe,lhomme tanguy germay christophe,1,713,2142
8708,lhomme tanguy,hegazy gehad,lhomme tanguy hegazy gehad,1,713,1884
8709,lhomme tanguy,richard thomas,lhomme tanguy richard thomas,1,713,2773
8710,hegazy gehad,noufal abdelwahab,hegazy gehad noufal abdelwahab,1,1884,1511
8711,hegazy gehad,germay christophe,hegazy gehad germay christophe,1,1884,2142
8712,hegazy gehad,lhomme tanguy,hegazy gehad lhomme tanguy,1,1884,713
8713,hegazy gehad,richard thomas,hegazy gehad richard thomas,1,1884,2773
8714,richard thomas,noufal abdelwahab,richard thomas noufal abdelwahab,1,2773,1511
8542,price gavin r,hall david,price gavin r hall david,1,139,1234
8541,sung w. m.,ertekin t.,sung w. m. ertekin t.,1,420,868
8540,sung w. m.,kim j.,sung w. m. kim j.,1,420,2799
8514,cherian bilu v.,fluckiger samuel d,cherian bilu v. fluckiger samuel d,1,1938,1424
8497,mccleary matt,cherian bilu v.,mccleary matt cherian bilu v.,1,978,1938
8498,mccleary matt,shaikh hamza,mccleary matt shaikh hamza,1,978,604
8499,mccleary matt,olaoye olubiyi,mccleary matt olaoye olubiyi,1,978,1387
8500,fluckiger samuel d,narasimhan santhosh,fluckiger samuel d narasimhan santhosh,1,1424,775
8501,fluckiger samuel d,mccleary matt,fluckiger samuel d mccleary matt,1,1424,978
8502,fluckiger samuel d,gray james,fluckiger samuel d gray james,1,1424,601
8503,fluckiger samuel d,cherian bilu v.,fluckiger samuel d cherian bilu v.,1,1424,1938
8504,fluckiger samuel d,shaikh hamza,fluckiger samuel d shaikh hamza,1,1424,604
8505,fluckiger samuel d,olaoye olubiyi,fluckiger samuel d olaoye olubiyi,1,1424,1387
8507,gray james,mccleary matt,gray james mccleary matt,1,601,978
8508,gray james,fluckiger samuel d,gray james fluckiger samuel d,1,601,1424
8513,cherian bilu v.,mccleary matt,cherian bilu v. mccleary matt,1,1938,978
8519,shaikh hamza,mccleary matt,shaikh hamza mccleary matt,1,604,978
8539,sung w. m.,jang y.,sung w. m. jang y.,1,420,415
8520,shaikh hamza,fluckiger samuel d,shaikh hamza fluckiger samuel d,1,604,1424
8525,olaoye olubiyi,mccleary matt,olaoye olubiyi mccleary matt,1,1387,978
8526,olaoye olubiyi,fluckiger samuel d,olaoye olubiyi fluckiger samuel d,1,1387,1424
8530,jang y.,kim j.,jang y. kim j.,1,415,2799
8531,jang y.,ertekin t.,jang y. ertekin t.,1,415,868
8532,jang y.,sung w. m.,jang y. sung w. m.,1,415,420
8533,kim j.,jang y.,kim j. jang y.,1,2799,415
8534,kim j.,ertekin t.,kim j. ertekin t.,1,2799,868
8535,kim j.,sung w. m.,kim j. sung w. m.,1,2799,420
8536,ertekin t.,jang y.,ertekin t. jang y.,1,868,415
8537,ertekin t.,kim j.,ertekin t. kim j.,1,868,2799
8538,ertekin t.,sung w. m.,ertekin t. sung w. m.,1,868,420
8716,richard thomas,lhomme tanguy,richard thomas lhomme tanguy,1,2773,713
8718,zhang fuxiang,zhang hui,zhang fuxiang zhang hui,1,814,1415
8495,mccleary matt,fluckiger samuel d,mccleary matt fluckiger samuel d,1,978,1424
8719,zhang fuxiang,yuan fang,zhang fuxiang yuan fang,1,814,2811
8772,jiehui zhang,xing liang,jiehui zhang xing liang,1,2152,2158
8773,jiehui zhang,lizhi wang,jiehui zhang lizhi wang,1,2152,2574
8774,jiehui zhang,chenggang xian,jiehui zhang chenggang xian,1,2152,1664
8775,jiehui zhang,gaocheng wang,jiehui zhang gaocheng wang,1,2152,3080
8776,jiehui zhang,xiao liu,jiehui zhang xiao liu,1,2152,241
8777,jiehui zhang,chunduan zhao,jiehui zhang chunduan zhao,1,2152,1482
8778,chenggang xian,xing liang,chenggang xian xing liang,1,1664,2158
8779,chenggang xian,lizhi wang,chenggang xian lizhi wang,1,1664,2574
8780,chenggang xian,jiehui zhang,chenggang xian jiehui zhang,1,1664,2152
8781,chenggang xian,gaocheng wang,chenggang xian gaocheng wang,1,1664,3080
8782,chenggang xian,xiao liu,chenggang xian xiao liu,1,1664,241
8783,chenggang xian,chunduan zhao,chenggang xian chunduan zhao,1,1664,1482
8784,gaocheng wang,xing liang,gaocheng wang xing liang,1,3080,2158
8785,gaocheng wang,lizhi wang,gaocheng wang lizhi wang,1,3080,2574
8786,gaocheng wang,jiehui zhang,gaocheng wang jiehui zhang,1,3080,2152
8787,gaocheng wang,chenggang xian,gaocheng wang chenggang xian,1,3080,1664
8788,gaocheng wang,xiao liu,gaocheng wang xiao liu,1,3080,241
8789,gaocheng wang,chunduan zhao,gaocheng wang chunduan zhao,1,3080,1482
8790,xiao liu,xing liang,xiao liu xing liang,1,241,2158
8791,xiao liu,lizhi wang,xiao liu lizhi wang,1,241,2574
8792,xiao liu,jiehui zhang,xiao liu jiehui zhang,1,241,2152
8793,xiao liu,chenggang xian,xiao liu chenggang xian,1,241,1664
8794,xiao liu,gaocheng wang,xiao liu gaocheng wang,1,241,3080
8795,xiao liu,chunduan zhao,xiao liu chunduan zhao,1,241,1482
8796,chunduan zhao,xing liang,chunduan zhao xing liang,1,1482,2158
8797,chunduan zhao,lizhi wang,chunduan zhao lizhi wang,1,1482,2574
8798,chunduan zhao,jiehui zhang,chunduan zhao jiehui zhang,1,1482,2152
8771,lizhi wang,chunduan zhao,lizhi wang chunduan zhao,1,2574,1482
8770,lizhi wang,xiao liu,lizhi wang xiao liu,1,2574,241
8769,lizhi wang,gaocheng wang,lizhi wang gaocheng wang,1,2574,3080
8753,li chao,han xingjie,li chao han xingjie,1,1977,2666
8720,zhang fuxiang,wang zhimin,zhang fuxiang wang zhimin,1,814,1999
8721,zhang fuxiang,chen sheng,zhang fuxiang chen sheng,1,814,828
8722,zhang fuxiang,li chao,zhang fuxiang li chao,1,814,1977
8723,zhang fuxiang,han xingjie,zhang fuxiang han xingjie,1,814,2666
8724,zhang hui,zhang fuxiang,zhang hui zhang fuxiang,1,1415,814
8730,yuan fang,zhang fuxiang,yuan fang zhang fuxiang,1,2811,814
8735,yuan fang,han xingjie,yuan fang han xingjie,1,2811,2666
8736,wang zhimin,zhang fuxiang,wang zhimin zhang fuxiang,1,1999,814
8741,wang zhimin,han xingjie,wang zhimin han xingjie,1,1999,2666
8742,chen sheng,zhang fuxiang,chen sheng zhang fuxiang,1,828,814
8747,chen sheng,han xingjie,chen sheng han xingjie,1,828,2666
8748,li chao,zhang fuxiang,li chao zhang fuxiang,1,1977,814
8754,han xingjie,zhang fuxiang,han xingjie zhang fuxiang,1,2666,814
8768,lizhi wang,chenggang xian,lizhi wang chenggang xian,1,2574,1664
8756,han xingjie,yuan fang,han xingjie yuan fang,1,2666,2811
8757,han xingjie,wang zhimin,han xingjie wang zhimin,1,2666,1999
8758,han xingjie,chen sheng,han xingjie chen sheng,1,2666,828
8759,han xingjie,li chao,han xingjie li chao,1,2666,1977
8760,xing liang,lizhi wang,xing liang lizhi wang,1,2158,2574
8761,xing liang,jiehui zhang,xing liang jiehui zhang,1,2158,2152
8762,xing liang,chenggang xian,xing liang chenggang xian,1,2158,1664
8763,xing liang,gaocheng wang,xing liang gaocheng wang,1,2158,3080
8764,xing liang,xiao liu,xing liang xiao liu,1,2158,241
8765,xing liang,chunduan zhao,xing liang chunduan zhao,1,2158,1482
8766,lizhi wang,xing liang,lizhi wang xing liang,1,2574,2158
8767,lizhi wang,jiehui zhang,lizhi wang jiehui zhang,1,2574,2152
8496,mccleary matt,gray james,mccleary matt gray james,1,978,601
8494,mccleary matt,narasimhan santhosh,mccleary matt narasimhan santhosh,1,978,775
8800,chunduan zhao,gaocheng wang,chunduan zhao gaocheng wang,1,1482,3080
8421,wu keliu,wu wei,wu keliu wu wei,1,428,1675
8379,benamram z.,nasrabadi h.,benamram z. nasrabadi h.,1,2169,156
8380,benamram z.,gildin e.,benamram z. gildin e.,1,2169,2784
8381,tarakanov a.,benamram z.,tarakanov a. benamram z.,1,2838,2169
8382,tarakanov a.,nasrabadi h.,tarakanov a. nasrabadi h.,1,2838,156
8383,tarakanov a.,gildin e.,tarakanov a. gildin e.,1,2838,2784
8384,nasrabadi h.,benamram z.,nasrabadi h. benamram z.,1,156,2169
8385,nasrabadi h.,tarakanov a.,nasrabadi h. tarakanov a.,1,156,2838
8386,nasrabadi h.,gildin e.,nasrabadi h. gildin e.,1,156,2784
8387,gildin e.,benamram z.,gildin e. benamram z.,1,2784,2169
8388,gildin e.,tarakanov a.,gildin e. tarakanov a.,1,2784,2838
8389,gildin e.,nasrabadi h.,gildin e. nasrabadi h.,1,2784,156
8402,yang sheng,chen zhangxin,yang sheng chen zhangxin,1,57,3335
8403,yang sheng,wei yizheng,yang sheng wei yizheng,1,57,2382
8404,yang sheng,wu keliu,yang sheng wu keliu,1,57,428
8405,yang sheng,shao lei,yang sheng shao lei,1,57,3049
8406,yang sheng,wu wei,yang sheng wu wei,1,57,1675
8407,chen zhangxin,yang sheng,chen zhangxin yang sheng,1,3335,57
8408,chen zhangxin,wei yizheng,chen zhangxin wei yizheng,1,3335,2382
8410,chen zhangxin,shao lei,chen zhangxin shao lei,1,3335,3049
8411,chen zhangxin,wu wei,chen zhangxin wu wei,1,3335,1675
8412,wei yizheng,yang sheng,wei yizheng yang sheng,1,2382,57
8413,wei yizheng,chen zhangxin,wei yizheng chen zhangxin,1,2382,3335
8414,wei yizheng,wu keliu,wei yizheng wu keliu,1,2382,428
8415,wei yizheng,shao lei,wei yizheng shao lei,1,2382,3049
8416,wei yizheng,wu wei,wei yizheng wu wei,1,2382,1675
8417,wu keliu,yang sheng,wu keliu yang sheng,1,428,57
8419,wu keliu,wei yizheng,wu keliu wei yizheng,1,428,2382
8378,benamram z.,tarakanov a.,benamram z. tarakanov a.,1,2169,2838
8377,aguilera roberto,urban edgar,aguilera roberto urban edgar,1,1942,194
8376,urban edgar,aguilera roberto,urban edgar aguilera roberto,1,194,1942
8359,alvarez j.,sierra f.,alvarez j. sierra f.,1,2858,757
8347,teran n.,carrera l.,teran n. carrera l.,1,419,497
8348,teran n.,morales o.,teran n. morales o.,1,419,2234
8349,teran n.,sierra f.,teran n. sierra f.,1,419,757
8350,teran n.,monge a.,teran n. monge a.,1,419,2760
8351,teran n.,alvarez j.,teran n. alvarez j.,1,419,2858
8352,monge a.,carrera l.,monge a. carrera l.,1,2760,497
8353,monge a.,morales o.,monge a. morales o.,1,2760,2234
8354,monge a.,sierra f.,monge a. sierra f.,1,2760,757
8355,monge a.,teran n.,monge a. teran n.,1,2760,419
8356,monge a.,alvarez j.,monge a. alvarez j.,1,2760,2858
8357,alvarez j.,carrera l.,alvarez j. carrera l.,1,2858,497
8358,alvarez j.,morales o.,alvarez j. morales o.,1,2858,2234
8360,alvarez j.,teran n.,alvarez j. teran n.,1,2858,419
8373,rengel r. e.,perez j. a.,rengel r. e. perez j. a.,1,2855,1382
8361,alvarez j.,monge a.,alvarez j. monge a.,1,2858,2760
8362,skinner james t.,tovar francisco d.,skinner james t. tovar francisco d.,1,3113,248
8363,skinner james t.,schechter david s.,skinner james t. schechter david s.,1,3113,486
8364,tovar francisco d.,skinner james t.,tovar francisco d. skinner james t.,1,248,3113
8365,tovar francisco d.,schechter david s.,tovar francisco d. schechter david s.,1,248,486
8366,schechter david s.,skinner james t.,schechter david s. skinner james t.,1,486,3113
8367,schechter david s.,tovar francisco d.,schechter david s. tovar francisco d.,1,486,248
8368,badillo v.,perez j. a.,badillo v. perez j. a.,1,73,1382
8369,badillo v.,rengel r. e.,badillo v. rengel r. e.,1,73,2855
8370,perez j. a.,badillo v.,perez j. a. badillo v.,1,1382,73
8371,perez j. a.,rengel r. e.,perez j. a. rengel r. e.,1,1382,2855
8372,rengel r. e.,badillo v.,rengel r. e. badillo v.,1,2855,73
8420,wu keliu,shao lei,wu keliu shao lei,1,428,3049
8422,shao lei,yang sheng,shao lei yang sheng,1,3049,57
8489,narasimhan santhosh,fluckiger samuel d,narasimhan santhosh fluckiger samuel d,1,775,1424
8423,shao lei,chen zhangxin,shao lei chen zhangxin,1,3049,3335
8454,yang yu,anifowoshe olatunbosun,yang yu anifowoshe olatunbosun,1,1892,482
8455,yang yu,uschner-arroyo natalie,yang yu uschner-arroyo natalie,1,1892,592
8456,yang yu,macphail keith,yang yu macphail keith,1,1892,1947
8457,macphail keith,lili xu,macphail keith lili xu,1,1947,1970
8458,macphail keith,yates malcolm,macphail keith yates malcolm,1,1947,2212
8459,macphail keith,anifowoshe olatunbosun,macphail keith anifowoshe olatunbosun,1,1947,482
8460,macphail keith,uschner-arroyo natalie,macphail keith uschner-arroyo natalie,1,1947,592
8461,macphail keith,yang yu,macphail keith yang yu,1,1947,1892
8463,zakhour nancy,lee don,zakhour nancy lee don,1,181,2385
8465,shoemaker michael,lee don,shoemaker michael lee don,1,2124,2385
8466,lee don,zakhour nancy,lee don zakhour nancy,1,2385,181
8467,lee don,shoemaker michael,lee don shoemaker michael,1,2385,2124
8468,ali tariq a.,sheng james j.,ali tariq a. sheng james j.,1,2812,3005
8469,sheng james j.,ali tariq a.,sheng james j. ali tariq a.,1,3005,2812
8470,reddy liliia,jenkins andrew,reddy liliia jenkins andrew,1,1620,2878
8471,reddy liliia,fathi ebrahim,reddy liliia fathi ebrahim,1,1620,2193
8472,jenkins andrew,reddy liliia,jenkins andrew reddy liliia,1,2878,1620
8473,jenkins andrew,fathi ebrahim,jenkins andrew fathi ebrahim,1,2878,2193
8474,fathi ebrahim,reddy liliia,fathi ebrahim reddy liliia,1,2193,1620
8475,fathi ebrahim,jenkins andrew,fathi ebrahim jenkins andrew,1,2193,2878
8482,raziperchikolaee s.,miller j. f.,raziperchikolaee s. miller j. f.,1,431,1132
8483,raziperchikolaee s.,sminchak j.,raziperchikolaee s. sminchak j.,1,431,3249
8484,miller j. f.,raziperchikolaee s.,miller j. f. raziperchikolaee s.,1,1132,431
8485,miller j. f.,sminchak j.,miller j. f. sminchak j.,1,1132,3249
8486,sminchak j.,raziperchikolaee s.,sminchak j. raziperchikolaee s.,1,3249,431
8487,sminchak j.,miller j. f.,sminchak j. miller j. f.,1,3249,1132
8488,narasimhan santhosh,mccleary matt,narasimhan santhosh mccleary matt,1,775,978
8453,yang yu,yates malcolm,yang yu yates malcolm,1,1892,2212
8452,yang yu,lili xu,yang yu lili xu,1,1892,1970
8451,uschner-arroyo natalie,macphail keith,uschner-arroyo natalie macphail keith,1,592,1947
8436,lili xu,macphail keith,lili xu macphail keith,1,1970,1947
8424,shao lei,wei yizheng,shao lei wei yizheng,1,3049,2382
8425,shao lei,wu keliu,shao lei wu keliu,1,3049,428
8426,shao lei,wu wei,shao lei wu wei,1,3049,1675
8427,wu wei,yang sheng,wu wei yang sheng,1,1675,57
8428,wu wei,chen zhangxin,wu wei chen zhangxin,1,1675,3335
8429,wu wei,wei yizheng,wu wei wei yizheng,1,1675,2382
8430,wu wei,wu keliu,wu wei wu keliu,1,1675,428
8431,wu wei,shao lei,wu wei shao lei,1,1675,3049
8432,lili xu,yates malcolm,lili xu yates malcolm,1,1970,2212
8433,lili xu,anifowoshe olatunbosun,lili xu anifowoshe olatunbosun,1,1970,482
8434,lili xu,uschner-arroyo natalie,lili xu uschner-arroyo natalie,1,1970,592
8435,lili xu,yang yu,lili xu yang yu,1,1970,1892
8437,yates malcolm,lili xu,yates malcolm lili xu,1,2212,1970
8450,uschner-arroyo natalie,yang yu,uschner-arroyo natalie yang yu,1,592,1892
8438,yates malcolm,anifowoshe olatunbosun,yates malcolm anifowoshe olatunbosun,1,2212,482
8439,yates malcolm,uschner-arroyo natalie,yates malcolm uschner-arroyo natalie,1,2212,592
8440,yates malcolm,yang yu,yates malcolm yang yu,1,2212,1892
8441,yates malcolm,macphail keith,yates malcolm macphail keith,1,2212,1947
8442,anifowoshe olatunbosun,lili xu,anifowoshe olatunbosun lili xu,1,482,1970
8443,anifowoshe olatunbosun,yates malcolm,anifowoshe olatunbosun yates malcolm,1,482,2212
8444,anifowoshe olatunbosun,uschner-arroyo natalie,anifowoshe olatunbosun uschner-arroyo natalie,1,482,592
8445,anifowoshe olatunbosun,yang yu,anifowoshe olatunbosun yang yu,1,482,1892
8446,anifowoshe olatunbosun,macphail keith,anifowoshe olatunbosun macphail keith,1,482,1947
8447,uschner-arroyo natalie,lili xu,uschner-arroyo natalie lili xu,1,592,1970
8448,uschner-arroyo natalie,yates malcolm,uschner-arroyo natalie yates malcolm,1,592,2212
8449,uschner-arroyo natalie,anifowoshe olatunbosun,uschner-arroyo natalie anifowoshe olatunbosun,1,592,482
8799,chunduan zhao,chenggang xian,chunduan zhao chenggang xian,1,1482,1664
8801,chunduan zhao,xiao liu,chunduan zhao xiao liu,1,1482,241
8345,sierra f.,monge a.,sierra f. monge a.,1,757,2760
9025,obot etido rufus,dikko mustapha,obot etido rufus dikko mustapha,1,2988,3310
8985,al-wadhahi t.,el gihani m. a.,al-wadhahi t. el gihani m. a.,1,1529,1425
8986,molnar c.,riley m.,molnar c. riley m.,1,1525,1784
8987,molnar c.,trussler r.,molnar c. trussler r.,1,1525,93
8988,riley m.,molnar c.,riley m. molnar c.,1,1784,1525
8989,riley m.,trussler r.,riley m. trussler r.,1,1784,93
8990,trussler r.,molnar c.,trussler r. molnar c.,1,93,1525
8991,trussler r.,riley m.,trussler r. riley m.,1,93,1784
8994,beckner b. l.,dyadechko v.,beckner b. l. dyadechko v.,1,2460,3240
