	name	degree
3231	shi chengfang	10
2477	hille l. t.	10
2329	broumand pooyan	10
1630	barifcani ahmed	10
544	woodman j.	10
2482	walker kristoffer	10
1313	madding angela m.	10
3269	lin q.	10
660	voitenko d.	10
2363	bornia giorgio	10
3031	gudmundsson agust	10
2955	onyeji j. a.	10
1707	siddiqui f.	10
2954	al-mutahr ammar	10
2694	wei pang	10
873	iglauer stefan	10
905	abdurrahman riefky	10
692	koutsabeloulis nick	10
2693	zheng y.	10
454	tan p.	10
75	guevara fernando	10
2952	kasperczyk d.	10
2737	merrifield george t.	10
2951	rafiee m.	10
1718	chenggang xian	10
263	mehrer cody	10
180	adebayo a. a.	10
1500	homel m. a.	10
2405	zhou h.	10
664	tian jun	10
1497	herbig c.	10
2355	hohl a.	10
71	xie jun	10
3273	thomas s. w.	10
1665	dai caili	10
669	xiao xufeng	10
879	mishin a.	10
3208	liu c.	10
2300	liu peiwu	10
760	schaefer dominik	10
2730	sarmadivaleh mohammad	10
1558	liu xiaojing	10
1557	szydlowska m.	10
3006	ougier-simonin a.	10
882	parshin n. v.	10
285	agersborg r.	10
1686	marone c.	10
6	mohsin l.	10
289	husien m.	10
911	chester j. s.	10
2303	you qing	10
442	rai chandra s.	10
1537	nwozor k. k.	10
1536	alloush r. m.	10
2958	chudnovsky a.	10
2382	kozyrev a.	10
439	yang li	10
271	bertouche meriem	10
2734	reckmann h.	10
498	xing y. k.	10
2281	liang hwa chi	10
2305	saeed abubaker	10
3225	wang gaocheng	10
864	he liu	10
3236	peralta j. d.	10
931	song x.	10
1449	zhao mingwei	10
2352	pu hui	10
283	zhang yingbin	10
293	van eijs r. m. h. e.	10
460	klepikova m.	10
1595	ruzhnikov a.	10
1441	cai chengzheng	10
2262	riviere j.	10
1485	gamero diaz h.	10
95	uotinen l. k. t.	10
2681	barlet pierre	10
2428	hongkui ge	10
1433	annavarapu c.	10
2430	shaheen saud	10
1599	yang gao	10
1426	yang s.	10
2257	algarhy ahmed	10
936	han k.	10
1773	reeves h.	10
2994	heng wen	10
928	sharma mukul	10
1656	moiseenko a. a.	10
2271	shen feng	10
1730	pizzocolo f.	10
2307	abdel-rahman khalid	10
1478	wu shengyu	10
866	shine joseph m jr	10
3041	al-mutairi khaled	10
3266	zhaokun li	10
2415	stefani joe	10
1472	xiaoqi wang	10
2416	miao q.	10
1468	olorode olufemi m.	10
1467	bazargan mohsen	10
186	herbold e. b.	10
1581	liu qing-you	10
1465	zhang hui	10
473	perl yonatan sanz	10
503	jianming li	10
2273	moussa t. m.	10
3203	zhang yihuai	10
659	murphy w.	10
3047	elsworth derek	10
1657	chung chih-yin	10
2187	einstein h. h.	10
2660	jacques a.	10
163	larue dave	10
3125	low h. e.	10
2830	duthie laurie	10
159	norbert a. e.	10
635	lin qing	10
2865	rinne m.	10
2835	kireev v.	10
572	lv k.	10
365	le nir i.	10
3283	malhotra sahil	10
318	zhang zike	10
2137	lebreton r.	10
2574	cheng niu	10
39	shafqat ali	10
3242	jingen deng	10
1893	bornia g.	10
2141	wang c.	10
2530	san-roman-alerigi damian p.	10
1063	periere matthieu deville de	10
3160	saiood hussain	10
2828	tokoz m. nafi	10
789	al-darmaki fatima	10
977	rui wu	10
617	al-qenae a.	10
3159	george c. o.	10
3180	bari moussa	10
2048	konicek petr	10
1060	kuo yu-shu	10
201	liang jenn-tai	10
1986	dirksen ron	10
1214	ichaoui m.	10
812	gutierrez jose carmen	10
3127	mantilla hernan dario	10
1138	collins jye r.	10
2526	hull robert	10
220	pouya a.	10
1193	ishaq wala bin	10
2034	aldin m.	10
1966	shan q.	10
723	smith clayton	10
1956	shreedharan s.	10
2547	lizhi wang	10
2857	xiaohan pei	10
1967	torres jorge	10
1085	jun qin	10
218	comparon l.	10
713	patterson r.	10
1166	qi y.	10
1087	sampaleanu c.	10
229	kueck a.	10
3163	zhen cheng	10
1961	baihly jason	10
2552	gani a.	10
2587	shaowen mao	10
2024	wang zhimin	10
1096	al zeidi o.	10
637	wang zhengmao	10
2158	john m.	10
1189	oppert shauna	10
578	schmitt d. r.	10
2157	riley spencer	10
2539	prieto german a.	10
2156	bazuhair mohammed	10
2540	siren t.	10
2026	gorell sheldon	10
1153	yuan g. x.	10
612	abdulraheem abdelwahab z. a.	10
3247	liu yifei	10
1971	kishida k.	10
359	lichen zheng	10
2153	xing liang	10
3253	tian changbing	10
569	jadhav prakash	10
3191	weixu wang	10
2811	yuan fang	10
1242	xiaodan liu	10
619	shi xuewen	10
1038	tang j.	10
2516	ostermeyer g. p.	10
2124	fugro a. g.	10
2003	everhard ian l.	10
3237	rice joseph	10
1116	salah mohamed	10
200	donati d.	10
3120	anderson jordan	10
1036	tseng yu-hsiu	10
1247	saleem e.	10
1907	batarseh sameeh i.	10
730	gao mingwei	10
343	govindarajan s.	10
2180	mclennan john d.	10
3117	rezaei a.	10
3176	tongyi zhang	10
1903	lei zheng-dong	10
222	evans brian j.	10
808	heinze lloyd	10
835	tutuncu azra n.	10
1256	granville john	10
595	walton gabriel	10
1257	fang y.	10
1258	bu x. q.	10
2096	roberts jon	10
1015	mighani saied	10
3250	castro l.	10
44	thomas m. e.	10
1264	mojbel mohammed	10
2648	addagalla ajay	10
819	dutta pradyumna	10
2052	achmus martin	10
2086	herwanger jorg	10
1991	waters g. a.	10
2129	green sidney	10
1128	yang ruiyue	10
707	onaisi atef	10
2011	trubienko olga	10
1047	zengqiang zhai	10
626	al-hassan a.	10
1914	marfurt kurt j.	10
3111	ruiz h.	10
2098	morse s.	10
732	liu kouqi	10
714	harwath david	10
1234	nasr-el-din hisham	10
3179	kosandar balraj	10
972	janiszewski m.	10
1236	cai quan	10
1108	hornby brian	10
618	jiaqing yu	10
3178	kasimin a.	10
564	maclaughlin m. m.	10
634	mishra r. k.	10
2101	bloemenkamp r.	10
1042	ekun o. a.	10
2578	yanez_banda m.	10
1260	far mehdi e.	10
875	aidagulov g.	8
1726	abdel-meguid ahmed	8
869	hagan p.	8
2019	wang yang	8
2739	huabei zhang	8
335	finnila a.	8
2021	rudolph victor	8
871	mansur k.	8
2950	gunter b.	8
153	shustov d. v.	8
2123	yan fuyong	8
3246	ferreira f. h.	8
434	boulenouar a.	8
1725	viswanathan h. s.	8
2016	karam fatemah	8
1711	bottomley w.	8
361	khodabakhshnejad arman	8
1723	ajisafe foluke o.	8
2282	haimson b.	8
2018	sen lin.	8
874	taleghani arash dahi	8
2020	min h.	8
2799	porter m. l.	8
2022	li binglin	8
2718	qinghai m.	8
810	alzahabi a.	8
2108	seright r. s.	8
1658	shilov e. d.	8
155	neele f.	8
2053	si guangyao	8
2804	janiszewski mateusz	8
2820	zvarivadza t.	8
1654	barnett r.	8
2819	bernabe y.	8
2061	kabir c. s.	8
2721	li jun	8
459	petro m. j.	8
769	stegent n.	8
1700	bryant eric c.	8
156	walle l. e.	8
172	trimonova m.	8
2322	walles frank	8
2324	cook j. m.	8
340	egeland nina	8
2068	gokaraju d.v.	8
2069	al-hameedi a. t.	8
1637	podgorney r.	8
1636	li haitao	8
2091	wanniarachchi w. a. m.	8
2076	abedi r.	8
2983	nishimura t.	8
1666	ng k. w.	8
353	zhang jilin	8
1668	huiwen pang	8
2729	illidge edgar	8
1699	volcan jose luis ortiz	8
2957	de groot l.	8
1695	rohleder j. m.	8
2120	ramurthy muthukumarappan	8
2025	riesenberg j. m.	8
2959	gong weili	8
663	gomes eduardo antonio	8
2119	kamal d.	8
2960	lutfullin azat	8
3265	ter heege j. h.	8
2030	brown j. p.	8
2031	szewczyk d.	8
2731	arefi a.	8
2963	kyanpour mohammad	8
448	dang s. t.	8
2295	hagi abdirahman	8
102	olson jon e	8
2297	maneya g.	8
2115	lopez alexander	8
2114	hayatdavoudi asadollah	8
1676	ashikhmin s. g.	8
3219	hamasaki tomohiro	8
2831	jaramillo martha	8
2040	liu keru	8
2969	tsuchida a.	8
2948	wang kongyang	8
369	rai c. s.	8
1729	korost d. v.	8
1917	holzberg b. b.	8
2757	alshubbar g. d.	8
847	de souza thais simoes coelho	8
2168	lunney iain	8
1831	mokhtari mehdi	8
2874	roure benjamin	8
138	su k.	8
2170	zhang c.	8
2125	salies j. b.	8
2219	raza shabbar syed	8
2760	perez-rey i.	8
784	cao wenzhuo	8
136	al-mayyan h.	8
1844	mistry nirav	8
2898	dirksen r.	8
2908	vaculikova lenka	8
1923	alkinani h. h.	8
2910	stormont j. c.	8
1820	wang xiaoxiao.	8
832	moe soe let k. p.	8
3257	li lifeng	8
2165	al-showaiter a.	8
1927	siren topias	8
315	jung yong-bok	8
1930	thomas peter	8
2866	uotinen lauri	8
850	kohno m.	8
1932	defoort t.	8
792	zhang lu	8
1812	bhardwaj prateek	8
2780	bearinger d.	8
2235	rudolf von rohr p.	8
304	stankus john c.	8
1848	arzua j.	8
2778	tan g.	8
2201	murzyn tomasz	8
2190	coryell t. n.	8
788	mansour a.	8
2181	cardiff philip	8
396	bruland amund	8
398	li weichang	8
841	han de-hua	8
1897	siddiqui fahd	8
1875	harrison john p.	8
2194	faulkner dakota d.	8
311	santos juan	8
2770	li hui	8
1871	hu xiaohu	8
2768	morse stephen	8
2178	sanchez edwin	8
2775	wolanski krzysztof	8
1850	zenchenko p.	8
2776	vasquez g. f.	8
1906	reza z. a.	8
1858	duriez alban	8
1857	lu jun	8
2174	durucan sevket	8
2207	salemi h.	8
1909	cheng yuanfang	8
1855	wang chaoyi	8
1854	wang d.	8
127	irawan s.	8
2765	torcuk mehmet a.	8
1851	kotov sergey	8
3214	cho sang-ho	8
833	vardar o.	8
1806	brian tom	8
684	rehman s.	8
2915	abdalla b.	8
2791	sordo b.	8
422	bhoendie k.	8
2788	he zhiliang	8
3262	ribeiro r. c. c.	8
327	cazeneuve eduardo	8
1754	frash l. p.	8
1753	alejano l. r.	8
3224	ashena r.	8
1973	bauer s. j.	8
2136	oparin v.	8
2742	klever frans	8
1983	dabrowski m.	8
1984	fox m.	8
292	moos daniel	8
1985	bari m.	8
1743	ma kevin j.	8
2744	ikezoe y.	8
2274	lehmann j.	8
2741	chaparro c.	8
2845	xiao jun	8
2844	rezagholilou a.	8
865	wong g. k.	8
2794	rathnaweera t. d.	8
2795	walters dale	8
2002	salvati peter e	8
1737	baohua yu.	8
1736	vigilante p. j.	8
2277	dunn-norman s.	8
2004	subbiah s. k.	8
773	wang hanyi	8
2841	nguyen j. t.	8
2853	cunningham c.	8
1765	marin alexander	8
1804	qian keran	8
146	iglauer s.	8
830	ghassemi m. f.	8
416	fragachan francisco e.	8
1800	miao q. h.	8
2240	zimmermann udo	8
114	kessler j. a.	8
2750	sharifzadeh m.	8
1939	pastor j. a. s. c.	8
378	trindade a. a.	8
319	spikes k. t.	8
1946	baiburova minsariya	8
1947	kant m. a.	8
2249	ali syed	8
2251	marques eduardo antonio gomes	8
298	lammers bart	8
147	sirevaag t.	8
1766	esterhuizen g. s.	8
1782	vostrikov v.	8
856	dewers t. a.	8
826	chen wenbin.	8
1954	kozlowski maciej	8
825	guo boyun	8
1777	sinha bikash k.	8
2255	furniss j. p.	8
1775	kashnikov yu. a.	8
371	ren jiali	8
148	solovyeva irina	8
2929	senobar ali	8
420	lozovyi s.	8
1768	saeidi omid	8
2855	patzek t. w.	8
767	millar mike	8
1018	saydam s.	8
956	jia yunzhong	8
967	xianda shen	8
196	market jennifer	8
1238	frydman m.	8
2518	engelman bob	8
2517	kishida1 k.	8
1250	chen yequan	8
3115	bose sandip	8
1253	soucek kamil	8
237	asadi s.	8
2509	tjengdrawira marius agustuhong	8
1229	hlavacek petr	8
1262	seibi abdennour	8
45	wiener jack	8
557	morgan s. p.	8
3279	gadzhimirzaev david	8
965	rinne mikael	8
963	baryshnikov n.	8
239	mohammadrezaei hossein	8
1274	kolltveit erling	8
1231	riyami qassim	8
1228	zhao xianyu	8
1385	bhoumick p.	8
1201	al-otaibi basel	8
1183	vasquez jose	8
1184	aldhamen ali	8
1185	kukhtinskii a. e.	8
2536	kang yongfeng	8
2534	kasling heiko	8
1194	weijermars ruud	8
1197	dershowitz w. s.	8
573	graven h.	8
1202	eckert a.	8
1227	turuntaev s.	8
234	konggidinata mas lwan	8
980	iriska dian	8
3189	quirein john	8
1215	ramos m. j.	8
1216	lou ye.	8
1219	zhao john x.	8
1222	yoshiyama tomoyuki	8
1223	lei ting	8
1278	sjari'at raihan intan	8
3193	saar m. o.	8
2654	stolyarov sergey	8
533	ismagilova zulfiya	8
1334	fukuda d.	8
246	solbakk tommy	8
2469	sanz perl y.	8
3086	chengyun ma.	8
534	gu g. k.	8
1351	jensen s. s.	8
2665	usoltseva o.	8
1353	zhang liang	8
532	canbulat i.	8
241	ickes t.	8
2459	schultz richard a.	8
2668	rutqvist jonny	8
1374	chandra v.	8
2452	torres-verdin c.	8
1377	marongiu-porcu matteo	8
528	damani a.	8
1380	gogri m. p.	8
2450	cheng x. l.	8
952	bataee m.	8
2474	araujo m.	8
2661	yan hong	8
2659	campbell tammy	8
1287	alonso e.	8
644	lai bitao	8
3100	hossain muhammad shazzad	8
1290	stroisz a. m.	8
737	oye volker	8
1297	heidari babak	8
1301	burrowes arden	8
550	maxwell shawn	8
243	madland merete. v.	8
1305	carcione jose	8
2657	kodama j.	8
549	botton b.	8
2658	haddad mahdi	8
1311	virues c.	8
2713	ibragimov ildar	8
244	squires scott	8
3092	sun j.	8
2635	mutina albina	8
986	stephens meagan	8
3139	goteti r.	8
1073	guo j. c.	8
216	shi ji-quan	8
710	lu g.	8
1061	pires de lima rafael	8
3181	ochalik slawomir	8
2602	paidin w. r.	8
1067	bachman nate	8
711	fukuda daisuke	8
1071	rong guan	8
30	rao dhiresh govind	8
2586	brevik n. o.	8
2597	villarubias elsa	8
2596	chiaramonte laura	8
1078	kitasako k.	8
609	chen xue-lian	8
1080	shi h.	8
1081	taleghani a. dahi	8
2619	xu xiaodong	8
1089	macias lucas	8
1056	fuller j.	8
2606	ge lei	8
1053	aliev mekhrali	8
1051	kozlova e. v.	8
1020	tran john-bosco	8
708	mighani s.	8
1025	watanabe yoshiaki	8
1017	hamdi z.	8
1016	ivie b.	8
1028	gei davide	8
623	tang x. h.	8
627	adler p. m.	8
1032	xu yifei	8
622	cheremisin a. n.	8
620	boitnott g.	8
2612	poudel r.	8
1041	ezeakacha c.	8
1012	ong see hong	8
1011	kundert pat	8
2609	figueroa german	8
1049	fujii y.	8
219	pachezhertsev a. a.	8
3161	biega brandon	8
1176	williams d. j.	8
1151	huang b.	8
2562	serati m.	8
1143	al-awadh ahmed	8
990	zenchenko e.	8
1146	li ben	8
35	gringarten emmanuel	8
720	korre anna	8
1149	al dhamen ali	8
226	li yang	8
2557	nikjoo ehsan	8
2582	thakur g. c.	8
2556	xu chuangchao.	8
584	meng cui	8
1167	chavez juan carlos	8
3145	matzar luis	8
1169	salehi s.	8
3144	rossi d. f.	8
37	alkouh ahmad	8
1175	kyle w.	8
2564	liu xiwu	8
994	tulu i. b.	8
588	bansah k. j.	8
2566	huang xiaofu	8
1000	pritchard tim	8
2623	liang feng	8
999	santos e. s. r.	8
1109	beesley martin	8
1117	tahmasebinia f.	8
224	wang pu	8
2570	lecuyer jean daniel	8
3184	thuro kurosch	8
1122	lynn t. d.	8
3155	souza thais simoes coelho	8
1125	agar s. m.	8
2627	yicheng l.	8
33	rossi e.	8
1129	calvert stefan	8
1131	padin anton	8
704	zajicova vendula	8
1133	yasidu u. m.	8
1384	nourifard n.	8
3008	macias francisco javier	8
486	matsumoto k.	8
2357	wilks matthew	8
2423	shokri a. rangriz	8
1573	shervais j. w.	8
1445	sanyal arunava	8
2373	valbuena franklin	8
2682	liu zhengchun	8
1496	suhadi annur	8
1443	sitek libor	8
2705	fairfield ryan	8
512	pedroso c. a.	8
1578	barroso e. v.	8
2353	min gyeong-jo	8
3052	tehrani s. t.	8
181	ricardo a. m.	8
90	longoria rafael a.	8
1436	wicker joe	8
1584	minde mona	8
3201	blyth matthew p.	8
919	nassir mohammad	8
472	dahl filip	8
74	elaila s. z.	8
2447	li hongxing	8
1586	yano t.	8
1430	wuestefeld andreas	8
2706	gaither michael	8
2680	hassan a.	8
1493	courtier james	8
2702	al-maqsseed n. h.	8
1425	anthony e. p.	8
906	lu q.	8
478	chujo kota	8
1483	wang j.	8
1487	caballero enrique	8
924	savioli gabriela	8
3005	pranter m. j.	8
1480	skaug mats bjorndal	8
2368	zeng jun	8
2412	jingen deng.	8
2370	golovin e.	8
1473	berry k. g.	8
273	stas lubomir	8
2371	ghassemi a.	8
3043	passalacqua herminio	8
3038	chen jianguo	8
3002	loggins s. m. j.	8
747	cosson camille	8
2085	he mingmin	8
66	hai tao li.	8
505	wilson kurt	8
2361	yan wei	8
927	kondratiev s. a.	8
762	vidal-gilbert s.	8
3050	nath fatick	8
3037	shafie zadeh nadia	8
1448	lou ye	8
2432	millot pascal	8
2993	aimene yamina	8
518	ogiste candice	8
2695	rodionova e.	8
2676	oh se-wook	8
1547	zhu h. y.	8
897	jian x.	8
3066	li xiangyang	8
523	li wan-chiu	8
2388	li g.	8
2381	cai xiao	8
469	williams m.	8
2707	joodi b.	8
1607	cheung c. s. n.	8
3067	kulkarni s.	8
1609	liu hui-hai	8
3207	nguyen quoc p.	8
1612	zuhlke r.	8
1532	berry s. m.	8
525	mulev s.	8
754	chen x.	8
2336	fang yi	8
1620	younessi a.	8
280	evans j. p.	8
1528	yutkin m. p.	8
3020	putra dike	8
1624	crane brady	8
1393	haige wang	8
1389	tienhaara mika	8
3206	zhou yi	8
1484	george m. c.	8
698	jun x.	8
176	saberhosseini seyed erfan	8
92	gonzales adolfo	8
62	laubach s. e.	8
3061	ingraham m. d.	8
751	trowbridge stacy	8
2677	li a.	8
918	sibon h. j.	8
901	porcu matteo marongiu	8
3028	al einawi mohamad hasan	8
2435	tuna tayfun	8
1546	buijze l.	8
277	moffitt k. m.	8
61	van deurzen bente	8
2400	kadnaji jamaneh mostafa	8
266	pourpark h.	8
1408	lin sen	8
910	bachir aissa	8
3	borromeo laura	8
759	garnier a.	6
2296	wang r.	6
797	gong wei-ming	6
2374	lu hong-qian	6
177	peters j. f.	6
2386	fan ming	6
287	marshall eric	6
2138	ba-wazir omar	6
2792	paciello antonella	6
332	zhu h. h.	6
333	xu h.	6
210	muryanto b.	6
2565	yin s.	6
755	jeanjean philippe	6
2568	kiselev pavel	6
4	shrivastava kaustubh	6
2672	valko p. p.	6
717	wang lei	6
2317	ameri s.	6
2349	ostadhassan. mehdi	6
2607	dobrokhleb pavel	6
2803	gholilou a.	6
2106	parsegov sergei	6
2105	leach colin	6
2616	sun li-qiang	6
2103	huang x. b.	6
2347	gray k. e.	6
2346	ribon barrios helena margarita	6
338	hudec m. r.	6
2716	gourvenec s. m.	6
2610	song jinliang	6
339	wijaya r.	6
2344	hamada michiko	6
10	yu h.	6
2093	barati reza	6
696	mirza r.	6
2337	jiang mingze	6
2090	mirani ankit	6
2334	singh deepanshu r.	6
2087	he jiang-da	6
2350	yadav prahlad	6
801	feng p.,	6
2625	ritz elizabeth	6
2720	zhou zhou	6
715	zhang l. y.	6
2299	elkatatny salaheldin	6
2364	woodward r.	6
212	han weige	6
2798	dang tuan a.	6
2583	ye zhi	6
2585	zvyagin v. f.	6
2704	alouhali r. a.	6
2590	daza juan pablo	6
721	mishra arvind k.	6
764	perry andrew	6
2726	chu weijiang	6
284	azly abdul aziz ahmed	6
2118	luo shengmin	6
2117	baim s ahmad	6
2618	bere a. t.	6
2599	lokajicek tomas	6
2113	khanferi rakkan n.	6
169	aubeny charles p.	6
2111	thovert j.-f.	6
2617	ma t. s.	6
2595	yu b.	6
2638	sanz p. f.	6
753	kralova lucie	6
326	mcclure james	6
2759	ortiz murcia ruben dario	6
2470	haecker adam	6
2762	pang yu	6
301	valerio m.	6
2214	fragachan francisco	6
686	sakamoto t.	6
2663	sun shuyu	6
2662	graham d.	6
2434	shao j. f.	6
2433	latham john-paul	6
2481	dai f.,	6
2745	tamimi. naser	6
2258	bawa h. e.	6
2767	guizada pablo	6
2429	ng k.	6
295	yao zixiu	6
2490	heidari m.	6
2260	da silva m. g.	6
2491	culp d.	6
2494	rosario f. f	6
164	behnoud far p.	6
2426	figueiredo b.	6
2263	bakar mohd farris	6
2425	therond emmanuel	6
2497	sun jianlei	6
2221	pisano f.	6
2468	feng p.	6
2222	ma lumin	6
2457	halisch m.	6
8	alqahtani n. b.	6
2451	restrepo dora	6
742	kabir nurul	6
2674	liu s.	6
2237	guo jianchun	6
2245	franquet javier a.	6
2246	foster john t.	6
2234	miguel rosato	6
2453	yang henglin	6
2670	kostyleva i.	6
252	boitnott greg	6
2232	de silva v. r. s.	6
2467	lazuardi b. h.	6
2247	schmatz joyce	6
2460	smit florian	6
2461	leveque soazig	6
2755	garcia p. f. v.	6
2756	medina leonardo arias	6
2227	zhou fuping	6
2747	tang tiewu	6
248	zhang guoping	6
778	mendecki maciej	6
2224	li b.	6
2664	perez carrillo edgar ricardo	6
2265	mathews inga	6
240	hubler m. h.	6
2192	kaufhold a.	6
725	evans kate	6
791	wu zhide	6
2531	jelinek b.	6
2408	kimes l.	6
2740	chawathe adwait	6
727	ge jun	6
264	wei chenji	6
726	whaley kevin	6
265	roberts d. t.	6
2397	rassouli f. s.	6
232	teklu tadesse w.	6
2396	yu xin	6
9	terlizzese f.	6
2642	sadykov l. a.	6
724	janis michael	6
2391	kadkhodaie a.	6
2696	walsh joseph	6
2548	kozusnikova alena	6
2550	marsden j.	6
3255	chen cheng	6
324	imamshah azza	6
2785	shi c.	6
209	rutledge jeffrey m.	6
2555	gelin francois	6
168	huerta n. j.	6
2529	geovany moreno ferney	6
2409	davies m.	6
735	peng yan	6
2512	yu g. z.	6
2771	zhao jinzhou	6
2772	liu y.,	6
2188	ryerson frederick	6
192	zhu dehan	6
2186	barnhoorn a.	6
2184	pamukcu yusuf	6
2268	lin shu	6
2651	onugha i. n.	6
257	tinni ali	6
2421	ahmed mujahed	6
2179	cagnola a.	6
748	katahara keith	6
2166	deka bhabesh,	6
2175	slater mark	6
194	klemetti t. m.	6
729	wantawin marut	6
260	jin l.	6
2173	dontsov e. v.	6
728	lee hunjoo p.	6
291	bois axel-pierre	6
774	hassanpour jafar	6
2280	hou jin	6
2644	sofian anas m.	6
262	paez pablo	6
2714	huang jing	6
2913	crandall d.	6
2809	cui zhendong	6
1471	hamidi hossein	6
1422	li wenjing	6
516	sharma hema	6
1429	harbert william	6
1431	rohler h.	6
1434	morris joseph	6
514	zhang shicheng	6
649	pan bing	6
1447	nadolski s.	6
1452	lampe b. l.	6
930	tavanaei fatemeh	6
1466	al-enezi badriya	6
1469	janmahomed f. r.	6
502	mosalam khalid m.	6
1511	dou yihua	6
68	salimzadeh s.	6
1477	castillo ruben	6
501	birkholzer j.	6
69	li dong	6
1488	grajales-saavedra francisco j.	6
3204	liu zhiqiang	6
72	manapov t. f.	6
1498	duveau g.	6
653	yan shu-wang	6
493	burgers r.	6
492	yendaw j. a.	6
1507	singh hemant	6
1421	pooniwala shahvir a.	6
3056	ning j.	6
521	mohammadnejad mojtaba	6
1411	henzinger m. r.	6
542	wahyudhi f.	6
1337	schreiber y.	6
55	wettainen thomas	6
1340	nair sajan	6
3085	li xiaopeng	6
951	schechter david	6
3082	nikolinakou m. a.	6
1352	al-mufarej mishal	6
1354	chan andrew	6
1356	nguyen quoc	6
3081	ren lan	6
1359	bavadiya vimlesh a.	6
3080	ulla josh	6
530	rashidi b.	6
3077	machijima y.	6
3198	wu l. z.	6
1376	newell p.	6
648	ahmed omair	6
3072	li. chunxiao	6
527	vatcher jessa	6
1397	li shiyuan	6
1399	enkababian philippe	6
1400	fassihi m. r.	6
941	gringarten a. c.	6
1410	chatterjee santiram	6
490	bai y.	6
1513	onafowokan adebayo o.	6
1330	macini p.	6
1614	liang baosheng	6
1571	elsaig m.	6
474	dementyev alexander	6
3209	hoeink tobias	6
1577	prakasa bona	6
1579	gui f.	6
1588	wang q. z.	6
806	miskimins j. l.	6
1593	qu hongyan	6
1596	zhang q.	6
898	bayati m.	6
1605	scott t. e.	6
1611	laake andreas	6
1615	hambleton j. p.	6
3026	katiyar amit	6
1616	bordoloi sanjeev	6
1617	akutagawa s.	6
3211	zheng jie	6
467	shi z.	6
465	dehkhoda sevda	6
892	van buchem frans	6
20	black s.	6
1629	al-qahtani adel	6
1631	urbanczyk ch.	6
1632	aliyeva sabrina	6
1634	ding xiang	6
3215	niu geng	6
1570	blangy j. p.	6
1568	ghosh amitava	6
1567	dong l. k.	6
476	majdi a.	6
77	moore j. e.	6
1518	walker martin	6
1519	cusatis g.	6
915	hussain maaruf	6
1522	sun z. s.	6
1523	deng hucheng	6
487	danielson j.	6
656	germaine j. t.	6
1529	luo xiao	6
1530	hofmann ronny	6
3019	ouchi hisanao	6
1534	hoang son k.	6
485	sanchez-nagel m. a.	6
1538	kang yili	6
3016	wallens aristobulo bejarano	6
1540	obah b.	6
82	hernandez luisalic	6
86	lejay alain	6
909	sonnemann paul	6
1553	navia alejandro	6
479	hajizadeh yasin	6
1555	mukai d.	6
3004	gallardo carlos enrique	6
908	gao ke	6
1563	yahia z.	6
1335	al-dossary khalid s	6
1328	zhang jon	6
2976	hermawan s.	6
1139	fadzliana azmi	6
598	yoshimura koichi	6
1112	meek robert	6
998	mourzenko v. v.	6
594	forbes bryan	6
1118	aldajani o. a.	6
593	kretsul vyacheslav	6
23	sato t.	6
3154	cadogan p.	6
1130	zacher g.	6
34	delaloye d.	6
589	kinoshita n.	6
1136	xu chengyuan	6
1140	ahmed ahmed abdulhamid	6
1170	fahrman b. p.	6
636	han zengqiang	6
3151	gage c.	6
1148	larose eric	6
586	styward b.	6
1154	vavrycuk vaclav	6
1155	wu b. s.	6
3148	villa f.	6
1160	zou xianjian	6
36	zhang chungsheng	6
3186	ibeh s. u.	6
1163	svitek tomas	6
1164	liu da-an	6
599	eker erdinc	6
3156	du meilin	6
3158	abdulraheem abdulazeez	6
1099	gong chenjie	6
1024	ashqar ayham	6
1037	searles kevin h.	6
1043	liu jishan	6
1048	barnett robyn	6
1050	miranda r.	6
1052	mesini e. n.	6
3173	baghdadi f.	6
1058	mezon c.	6
3171	zhao zhe	6
1065	singh s. k.	6
1007	clayton cameron	6
1069	li chuan	6
629	mohamed k. m.	6
611	yan jianwen	6
606	martino salvatore	6
3167	gibson richard	6
3166	lomask jesse	6
1005	chibueze s. e.	6
631	luo jia	6
605	dachanuwattana silpakorn	6
632	al-abduljabbar a.	6
633	lin jeen-shang	6
1094	yenigul n. b.	6
1097	miller douglas	6
601	larmier salome	6
582	rongved m.	6
1174	chand karam	6
1325	reyes allan	6
1295	azizian ali	6
1266	bui nghia	6
555	ferrer giselle garcia	6
964	kim k.	6
1273	bobet a.	6
553	campbell erin	6
1281	lakings james	6
960	ross c. m.	6
1285	lei qinghua	6
959	schmidt ingelise	6
1291	you lijun	6
1292	agrawal harshit	6
1294	petruzalek matej	6
1296	lozano henry andrey	6
38	lim un young	6
3097	tempone p.	6
3096	huang c.	6
1300	sun hao	6
1304	flemings p. b.	6
1306	akanji lateef	6
1308	ding wenqi	6
548	chew robert	6
52	alam harry	6
1318	sherman christopher	6
1321	fu hao	6
953	chen p.	6
3091	fiorucci matteo	6
1261	lin ran	6
3113	rostami a.	6
3114	copeland dylan	6
3118	paw f.	6
3138	fuller michael j.	6
3188	tan q.	6
3137	vahedifard f.	6
580	olson jon e.	6
579	golubtsov r. v.	6
577	morita nobuo	6
576	mukerji tapan	6
3136	al-maqsseed n.	6
1196	zhang dongxiao	6
3133	baradaran reza	6
983	tamburini a.	6
41	drew dane	6
1209	fantini andrea	6
1210	zuberek waclaw m.	6
43	munkhchuluun m.	6
1220	young d.	6
975	morrell dan	6
973	mostofi m.	6
