	name	degree
2195	wang haiying	10
2564	gani a.	10
1056	gu ming	10
283	zhang yingbin	10
1721	chenggang xian	10
3298	malhotra sahil	10
2174	mclennan john d.	10
3200	kosandar balraj	10
3199	kasimin a.	10
2891	martysevich vladimir	10
664	tian jun	10
1955	shreedharan s.	10
3260	liu yifei	10
2358	hohl a.	10
1959	baihly jason	10
2366	bornia giorgio	10
1307	popov petar	10
1886	ejofodomi efe	10
1731	pizzocolo f.	10
1554	liu xiaojing	10
3205	quirein john	10
742	shah razza	10
790	al-darmaki fatima	10
198	liang jenn-tai	10
2557	lizhi wang	10
1324	lien m.	10
2687	wang suojin	10
2685	bolton c.	10
1308	madding angela m.	10
1320	krepostnov d.	10
1319	vatshelle m.	10
158	larue dave	10
3255	jingen deng	10
1079	sampaleanu c.	10
3132	ruiz h.	10
787	maley iain	10
712	settgast randolph r.	10
1384	meredith philip	10
2549	prieto german a.	10
3141	anderson jordan	10
2483	quinlan k.	10
2488	hille l. t.	10
736	liu kouqi	10
1461	zhang hui	10
930	song x.	10
725	smith clayton	10
175	adebayo a. a.	10
3057	al-mutairi khaled	10
3064	elsworth derek	10
3056	hamza farrukh	10
1807	bhardwaj prateek	10
2181	einstein h. h.	10
3160	matzar luis	10
935	han k.	10
500	jianming li	10
182	herbold e. b.	10
815	gutierrez jose carmen	10
2475	henderson steven	10
1444	zhao mingwei	10
1464	bazargan mohsen	10
2493	walker kristoffer	10
1885	kumar rajeev	10
1054	kuo yu-shu	10
1490	herbig c.	10
1779	larsen i.	10
1493	homel m. a.	10
1778	chester f. m.	10
2748	reckmann h.	10
1057	periere matthieu deville de	10
1481	gamero diaz h.	10
702	huang jian	10
2151	xing liang	10
2495	ali a. z.	10
3221	zhang yihuai	10
823	dutta pradyumna	10
1474	wu shengyu	10
2149	huang jixiang	10
2744	sarmadivaleh mohammad	10
2503	dontsov e.	10
1773	reeves h.	10
1468	xiaoqi wang	10
2527	ostermeyer g. p.	10
1827	dong j. y.	10
1831	liang sun	10
2423	stefani joe	10
2436	hongkui ge	10
495	xing y. k.	10
1531	alloush r. m.	10
1403	kornilov a. v.	10
1532	nwozor k. k.	10
2424	miao q.	10
186	lynch cynthia	10
1399	xu tao	10
436	yang li	10
3145	mantilla hernan dario	10
261	mehrer cody	10
1875	krueger ernie	10
187	rezaei ali	10
1879	rezaee ali	10
1392	karpov v. b.	10
542	woodman j.	10
1883	al-mosailkh s.	10
2355	pu hui	10
2439	shaheen saud	10
636	wang zhengmao	10
3210	weixu wang	10
1412	ryazanov a. a.	10
1833	al-enizi b.	10
911	chester j. s.	10
2532	rafiee mehdi	10
2188	da y. p.	10
1431	al amri aryaf	10
2723	huang z. q.	10
1429	annavarapu c.	10
527	ding j.	10
410	torres marcos	10
40	thomas m. e.	10
529	mohammed soliman	10
811	heinze lloyd	10
2155	john m.	10
2541	san-roman-alerigi damian p.	10
533	alabbad abrar	10
1856	sinha saurabh	10
940	stafford t. w.	10
964	yucai wang	10
1296	chen guangqi	10
569	jadhav prakash	10
2271	shen feng	10
2968	kasperczyk d.	10
596	walton gabriel	10
744	yin guoqing	10
3181	saiood hussain	10
2273	moussa t. m.	10
2972	onyeji j. a.	10
2051	achmus martin	10
2975	chudnovsky a.	10
1674	van den bogert p. a. j.	10
2967	rafiee m.	10
2200	germay c.	10
304	jiang shu	10
357	lichen zheng	10
2263	riviere j.	10
2062	morris joseph p.	10
2986	al ghafri ali maayouf dhafyiar	10
216	pouya a.	10
2598	shaowen mao	10
1181	oppert shauna	10
1183	ishaq wala bin	10
2257	algarhy ahmed	10
2035	aldin m.	10
660	voitenko d.	10
2584	cheng niu	10
70	guevara fernando	10
1688	marone c.	10
646	wang jinfang	10
659	murphy w.	10
864	he liu	10
297	fu pengcheng	10
2126	green sidney	10
2047	konicek petr	10
226	kueck a.	10
112	yang yunfei	10
284	agersborg r.	10
2281	liang hwa chi	10
2588	yanez_banda m.	10
2199	hassan mohammad omran	10
458	klepikova m.	10
1614	moore bruce	10
1159	qi y.	10
2991	manchanda ripudaman	10
3274	tao lei	10
618	jiaqing yu	10
2240	wang t.	10
2236	tan lijian	10
1661	chung chih-yin	10
1660	moiseenko a. a.	10
1636	barifcani ahmed	10
2230	gao y.	10
617	al-qenae a.	10
881	mishin a.	10
2226	al-wahedi k.	10
2087	herwanger jorg	10
2101	morse s.	10
3021	ougier-simonin a.	10
3283	lin q.	10
6	mohsin l.	10
619	shi xuewen	10
219	evans brian j.	10
1108	hornby brian	10
874	iglauer stefan	10
883	parshin n. v.	10
1131	collins jye r.	10
306	xu jin	10
1628	liu k.	10
2995	onu h.	10
1035	ekun o. a.	10
2254	gu chen	10
1030	tang j.	10
3002	dobrokhleb p.	10
626	al-hassan a.	10
1146	yuan g. x.	10
1668	dai caili	10
2245	zhu c.	10
3288	thomas s. w.	10
3280	zhaokun li	10
612	abdulraheem abdelwahab z. a.	10
3009	heng wen	10
3089	chang z.	10
3183	zhen cheng	10
2244	lindgard j. e.	10
64	xie jun	10
340	govindarajan s.	10
1205	ichaoui m.	10
1609	li j. y.	10
762	schaefer dominik	10
1245	granville john	10
2329	broumand pooyan	10
2328	zhu hai-yan	10
1585	uwe jonathan s.	10
1250	far mehdi e.	10
2325	kear j.	10
1247	bu x. q.	10
2025	gorell sheldon	10
1998	everhard ian l.	10
291	van eijs r. m. h. e.	10
578	schmitt d. r.	10
130	wei liu	10
2661	addagalla ajay	10
1237	saleem e.	10
973	janiszewski m.	10
2321	nygaard r.	10
1701	khaldi saud	10
3045	gudmundsson agust	10
2330	berry t. w.	10
3268	chen cheng	10
1987	waters g. a.	10
1964	shan q.	10
1967	kishida k.	10
3124	sondergeld carl h.	10
287	husien m.	10
716	patterson r.	10
1713	siddiqui f.	10
717	harwath david	10
2342	chang chung	10
1712	sherman christopher s.	10
1266	abdel-basset m.	10
2668	malagon c.	10
1580	liu qing-you	10
572	lv k.	10
1041	zengqiang zhai	10
3266	tian changbing	10
1233	xiaodan liu	10
1246	fang y.	10
731	gao mingwei	10
1224	nasr-el-din hisham	10
1087	al zeidi o.	10
2023	wang zhimin	10
2582	franquet javier	10
3179	george c. o.	10
2170	shan dan	10
1599	yang gao	10
452	tan p.	10
1028	tseng yu-hsiu	10
2300	liu peiwu	10
2303	you qing	10
1595	ruzhnikov a.	10
977	rui wu	10
2305	saeed abubaker	10
2751	merrifield george t.	10
3271	said abdulkadir	10
1226	cai quan	10
2008	trubienko olga	10
2307	abdel-rahman khalid	10
2580	lecuyer jean daniel	8
1717	bottomley w.	8
1745	ma kevin j.	8
236	mohammadrezaei hossein	8
1699	rohleder j. m.	8
27	rao dhiresh govind	8
872	mansur k.	8
234	asadi s.	8
849	de souza thais simoes coelho	8
853	kohno m.	8
231	konggidinata mas lwan	8
2164	zhang c.	8
3294	gadzhimirzaev david	8
446	dang s. t.	8
2573	serati m.	8
1776	kashnikov yu. a.	8
875	alsaba mortadha	8
2608	villarubias elsa	8
2607	chiaramonte laura	8
467	williams m.	8
3	borromeo laura	8
2568	xu chuangchao.	8
2520	tjengdrawira marius agustuhong	8
842	han de-hua	8
2597	brevik n. o.	8
32	gringarten emmanuel	8
1658	barnett r.	8
1678	ashikhmin s. g.	8
2554	hassan amjed	8
833	ghassemi m. f.	8
1662	shilov e. d.	8
325	cazeneuve eduardo	8
2574	liu xiwu	8
1672	huiwen pang	8
1669	ng k. w.	8
222	li yang	8
2528	kishida1 k.	8
1706	bryant eric c.	8
1756	frash l. p.	8
433	boulenouar a.	8
1730	korost d. v.	8
2546	kang yongfeng	8
2	takach nicholas	8
2576	huang xiaofu	8
1705	volcan jose luis ortiz	8
1738	vigilante p. j.	8
837	vardar o.	8
843	gadiyar b. r.	8
1739	baohua yu.	8
866	wong g. k.	8
3212	saar m. o.	8
1766	esterhuizen g. s.	8
1728	gavia david	8
1755	alejano l. r.	8
2175	cardiff philip	8
457	petro m. j.	8
1727	viswanathan h. s.	8
1768	saeidi omid	8
2172	sanchez edwin	8
858	dewers t. a.	8
3202	thuro kurosch	8
30	rossi e.	8
1740	abdrazakov dmitriy	8
870	hagan p.	8
2544	kasling heiko	8
2594	thakur g. c.	8
396	bruland amund	8
700	jun x.	8
2018	min h.	8
337	egeland nina	8
3272	li lifeng	8
722	korre anna	8
2013	karam fatemah	8
2198	murzyn tomasz	8
2016	sen lin.	8
2017	wang yang	8
764	vidal-gilbert s.	8
2039	liu keru	8
2020	rudolph victor	8
2021	li binglin	8
365	rai c. s.	8
2028	brown j. p.	8
2029	szewczyk d.	8
2297	maneya g.	8
2295	hagi abdirahman	8
768	stegent n.	8
2322	walles frank	8
2000	subbiah s. k.	8
318	spikes k. t.	8
2360	wilks matthew	8
715	fukuda daisuke	8
2356	min gyeong-jo	8
1969	bauer s. j.	8
2348	gray k. e.	8
376	trindade a. a.	8
2337	fang yi	8
1981	dabrowski m.	8
1982	fox m.	8
1983	thonhauser g.	8
290	moos daniel	8
771	wang hanyi	8
367	ren jiali	8
2324	cook j. m.	8
1997	salvati peter e	8
2282	haimson b.	8
3276	ribeiro r. c. c.	8
782	zarate-losoya e.	8
750	cosson camille	8
2241	zimmermann udo	8
2086	he mingmin	8
2118	crouse b.	8
2117	kamal d.	8
2092	wanniarachchi w. a. m.	8
2093	stefanik thomas	8
2235	rudolf von rohr p.	8
2219	glowka david	8
757	parlar mehmet	8
2217	raza shabbar syed	8
314	jung yong-bok	8
3286	lockner david a.	8
2206	rickabaugh caleb	8
2113	hayatdavoudi asadollah	8
2114	lopez alexander	8
2204	salemi h.	8
2121	yan fuyong	8
351	zhang jilin	8
2122	salies j. b.	8
2079	abedi r.	8
756	chen x.	8
302	bautista j. f.	8
2046	gheraissa mohammed	8
2274	lehmann j.	8
2052	si guangyao	8
303	stankus john c.	8
3279	ter heege j. h.	8
358	khodabakhshnejad arman	8
2063	kabir c. s.	8
305	tang yunlong	8
2255	furniss j. p.	8
2071	gokaraju d.v.	8
310	santos juan	8
2251	marques eduardo antonio gomes	8
2074	al-hameedi a. t.	8
3259	ferreira f. h.	8
713	lu g.	8
1782	vostrikov v.	8
1848	zenchenko p.	8
2461	torres-verdin c.	8
2459	cheng x. l.	8
814	alzahabi a.	8
2456	li hongxing	8
1841	mistry nirav	8
706	zajicova vendula	8
1846	arzua j.	8
1849	cunningham t.	8
2431	shokri a. rangriz	8
332	finnila a.	8
1850	kotov sergey	8
2445	tuna tayfun	8
1854	wang chaoyi	8
1855	lu jun	8
2442	millot pascal	8
2437	kateb mahmoud	8
2468	schultz richard a.	8
1828	mokhtari mehdi	8
415	fragachan francisco e.	8
2480	sanz perl y.	8
830	soliman mohamed y.	8
239	ickes t.	8
829	chen wenbin.	8
2512	mohamed abdelmjeed	8
241	madland merete. v.	8
242	wang gui	8
1798	miao q. h.	8
1801	qian keran	8
3224	zhou yi	8
3225	nguyen quoc p.	8
2485	araujo m.	8
418	lozovyi s.	8
1815	wang xiaoxiao.	8
2185	coryell t. n.	8
3231	cho sang-ho	8
1867	hu xiaohu	8
2189	faulkner dakota d.	8
2364	yan wei	8
1932	defoort t.	8
709	mighani s.	8
1922	alkinani h. h.	8
793	zhang lu	8
1927	siren topias	8
2376	valbuena franklin	8
1930	thomas peter	8
2375	ghassemi a.	8
789	mansour a.	8
1871	harrison john p.	8
2374	golovin e.	8
2372	zeng jun	8
1939	pastor j. a. s. c.	8
279	evans j. p.	8
785	cao wenzhuo	8
1946	baiburova minsariya	8
1947	kant m. a.	8
2134	oparin v.	8
877	aidagulov g.	8
2135	evans brian	8
274	moffitt k. m.	8
3236	hamasaki tomohiro	8
2420	jingen deng.	8
741	oye volker	8
265	pourpark h.	8
397	li weichang	8
2409	ramsey josh	8
1894	siddiqui fahd	8
2408	kadnaji jamaneh mostafa	8
2404	al-asadi yousif m. b.	8
1899	zhong ruizhi	8
1905	reza z. a.	8
270	stas lubomir	8
1908	cheng yuanfang	8
2394	li g.	8
1915	holzberg b. b.	8
2389	forno luca dal	8
213	ferguson w.	8
2168	durucan sevket	8
1406	lin sen	8
2815	porter m. l.	8
2811	walters dale	8
2810	rathnaweera t. d.	8
2984	tsuchida a.	8
2807	sordo b.	8
2804	he zhiliang	8
537	li j.	8
1160	chavez juan carlos	8
926	kondratiev s. a.	8
1408	d'huteau emmanuel	8
2795	bearinger d.	8
2996	nauruzov talgat	8
2793	tan g.	8
2999	nishimura t.	8
2791	vasquez g. f.	8
171	saberhosseini seyed erfan	8
1393	voigtlaender gernot	8
2980	kyanpour mohammad	8
1168	kyle w.	8
2817	sanaei alireza	8
1370	chandra v.	8
1371	wang haotian	8
992	tulu i. b.	8
2974	de groot l.	8
1373	marongiu-porcu matteo	8
166	trimonova m.	8
2976	gong weili	8
1376	gogri m. p.	8
1380	nourifard n.	8
1381	bhoumick p.	8
2821	janiszewski mateusz	8
2977	lutfullin azat	8
2819	miska stefan	8
1169	williams d. j.	8
1389	haige wang	8
532	gu g. k.	8
102	olson jon e	8
3101	mohammed omar	8
2778	pang yu	8
1443	lou ye	8
3094	sheibani farrokh	8
3017	loggins s. m. j.	8
520	li wan-chiu	8
2775	perez-rey i.	8
1448	noel afton	8
1126	yasidu u. m.	8
2772	alshubbar g. d.	8
1124	padin anton	8
1122	yang ruiyue	8
2766	holditch stephen a.	8
2764	sharifzadeh m.	8
929	zhang peng	8
3020	pranter m. j.	8
1469	berry k. g.	8
1136	al-awadh ahmed	8
522	bolyspayev nurlan,	8
531	ismagilova zulfiya	8
1138	li ben	8
1422	anthony e. p.	8
530	canbulat i.	8
2787	li hui	8
1426	wuestefeld andreas	8
2784	morse stephen	8
526	damani a.	8
2782	torcuk mehmet a.	8
997	santos e. s. r.	8
609	chen xue-lian	8
523	mulev s.	8
1143	huang b.	8
1437	sitek libor	8
3008	aimene yamina	8
1439	sanyal arunava	8
936	zhou zhixiong	8
547	botton b.	8
1177	kukhtinskii a. e.	8
1184	weijermars ruud	8
125	irawan s.	8
1221	riyami qassim	8
1219	hlavacek petr	8
1275	gabelmann jeff	8
1218	zhao xianyu	8
1217	turuntaev s.	8
585	meng cui	8
965	baryshnikov n.	8
1279	alonso e.	8
143	iglauer s.	8
1282	stroisz a. m.	8
144	sirevaag t.	8
2944	senobar ali	8
1213	yoshiyama tomoyuki	8
2893	roure benjamin	8
1211	zhao john x.	8
967	rinne mikael	8
55	laubach s. e.	8
2885	uotinen lauri	8
1269	sjari'at raihan intan	8
2926	stormont j. c.	8
1239	chen yequan	8
2924	vaculikova lenka	8
1252	seibi abdennour	8
3120	hossain muhammad shazzad	8
969	xianda shen	8
1257	bigeldiyev asfandiyar	8
573	graven h.	8
663	gomes eduardo antonio	8
134	al-mayyan h.	8
136	su k.	8
1264	kolltveit erling	8
580	wang junjie	8
1228	frydman m.	8
1268	alhussainy shaban	8
1290	heidari babak	8
148	shustov d. v.	8
2966	gunter b.	8
1327	fukuda d.	8
987	zhang xiaohui	8
113	kessler j. a.	8
556	morgan s. p.	8
2848	xu r.	8
1192	eckert a.	8
1342	jensen s. s.	8
2846	fang taian	8
1344	zhang liang	8
1191	al-otaibi basel	8
952	bataee m.	8
988	zenchenko e.	8
1187	dershowitz w. s.	8
2837	zvarivadza t.	8
2836	bernabe y.	8
2964	wang kongyang	8
589	bansah k. j.	8
3134	agee d.	8
1294	parlar m.	8
3108	chengyun ma.	8
1210	pichon stephane	8
150	neele f.	8
151	walle l. e.	8
1299	carcione jose	8
1304	abdalla mohamed	8
2872	patzek t. w.	8
1306	virues c.	8
1207	lou ye.	8
2870	cunningham c.	8
1206	ramos m. j.	8
60	hai tao li.	8
957	jia yunzhong	8
2863	xiao jun	8
2862	rezagholilou a.	8
2860	nguyen j. t.	8
1119	agar s. m.	8
2776	rasouli v.	8
1241	soucek kamil	8
2680	rutqvist jonny	8
2690	li a.	8
2688	oh se-wook	8
87	longoria rafael a.	8
3042	al einawi mohamad hasan	8
85	ouenes ahmed	8
84	karantinos emmanouil	8
2677	usoltseva o.	8
2635	liang feng	8
1117	lynn t. d.	8
1618	ayoub joseph a.	8
1081	macias lucas	8
1019	watanabe yoshiaki	8
1024	xu yifei	8
2674	bere a.	8
2694	hassan a.	8
2695	liu zhengchun	8
1013	hamdi z.	8
2707	rodionova e.	8
3085	li xiangyang	8
1625	younessi a.	8
644	lai bitao	8
1094	kumar a.	8
2631	xu xiaodong	8
38	fager a.	8
1541	buijze l.	8
627	adler p. m.	8
1542	zhu h. y.	8
89	gonzales adolfo	8
684	noynaert s. f.	8
3088	chen peng	8
1621	florence f.	8
900	jian x.	8
81	allal mohammed a.	8
2673	yan hong	8
1572	shervais j. w.	8
2640	yicheng l.	8
1068	guo j. c.	8
1066	rong guan	8
75	el-sayed i.	8
1608	liu hui-hai	8
1021	gei davide	8
1055	pires de lima rafael	8
1063	chanpura rajesh a.	8
1617	sen mrinal k.	8
3058	lashgari hamid	8
3061	passalacqua herminio	8
1606	cheung c. s. n.	8
215	pachezhertsev a. a.	8
214	shi ji-quan	8
3176	souza thais simoes coelho	8
3053	chen jianguo	8
687	yuan xubo	8
1586	yano t.	8
476	chujo kota	8
1612	zuhlke r.	8
3052	shafie zadeh nadia	8
1583	minde mona	8
1050	fuller j.	8
2667	stolyarov sergey	8
483	matsumoto k.	8
2669	kilgore brian d.	8
2671	kodama j.	8
1576	barroso e. v.	8
1072	kitasako k.	8
484	abbas ahmed k.	8
2672	haddad mahdi	8
2636	richards g.	8
1047	aliev mekhrali	8
2709	maniere jerome	8
2716	al-maqsseed n. h.	8
3158	goteti r.	8
1527	berry s. m.	8
917	sibon h. j.	8
918	nassir mohammad	8
176	ricardo a. m.	8
1494	devegowda deepak	8
1489	suhadi annur	8
3080	ingraham m. d.	8
96	gray joel	8
2753	huabei zhang	8
1010	saydam s.	8
510	pedroso c. a.	8
620	boitnott g.	8
2618	figueroa german	8
1483	caballero enrique	8
2755	chaparro c.	8
1480	george m. c.	8
1040	ezeakacha c. p.	8
1479	wang j.	8
1478	mutlu u.	8
2615	ge lei	8
3022	macias francisco javier	8
1114	tahmasebinia f.	8
923	savioli gabriela	8
1644	li haitao	8
2756	klever frans	8
1009	ong see hong	8
1645	podgorney r.	8
69	elaila s. z.	8
2758	ikezoe y.	8
2743	illidge edgar	8
2745	arefi a.	8
1637	beldongar m.	8
2726	ibragimov ildar	8
3067	nath fatick	8
907	lu q.	8
3034	putra dike	8
34	alkouh ahmad	8
1045	kozlova e. v.	8
3070	tehrani s. t.	8
2719	gaither michael	8
2627	manasipov r.	8
2720	varela raul	8
1522	yutkin m. p.	8
2722	joodi b.	8
3163	rossi d. f.	8
910	bachir aissa	8
1033	ezeakacha c.	8
622	cheremisin a. n.	8
3027	hasbani jose	8
2623	poudel r.	8
1043	fujii y.	8
471	dahl filip	8
92	freed d.	8
1012	ivie b.	8
2730	qinghai m.	8
623	tang x. h.	8
2733	li jun	8
58	rabbani a.	6
2938	burgos l.	6
2173	cagnola a.	6
2932	xu n. w.,	6
2178	pamukcu yusuf	6
128	xie hong-qiang	6
3116	huang c.	6
2946	mallick subhashis	6
2937	zou y.	6
127	langford c.	6
2317	ameri s.	6
293	yao zixiu	6
72	moore j. e.	6
3074	ning j.	6
2227	zhou fuping	6
2180	barnhoorn a.	6
3092	cipolla craig	6
106	johnson d. h.	6
2992	hermawan s.	6
3031	wallens aristobulo bejarano	6
103	mohammed omar q.	6
3102	ren lan	6
3006	dohmen ted	6
4	shrivastava kaustubh	6
2248	schmatz joyce	6
2247	foster john t.	6
2246	franquet javier a.	6
2211	fragachan francisco	6
3033	ouchi hisanao	6
3098	machijima y.	6
2929	crandall d.	6
67	manapov t. f.	6
2238	guo jianchun	6
2237	feddema chad	6
2221	ma lumin	6
3019	gallardo carlos enrique	6
2224	li b.	6
2234	miguel rosato	6
2232	de silva v. r. s.	6
2258	bawa h. e.	6
2260	da silva m. g.	6
8	alqahtani n. b.	6
78	hernandez luisalic	6
3111	fiorucci matteo	6
2182	ryerson frederick	6
2183	lin abraham	6
2187	kaufhold a.	6
2948	abousleiman younane	6
2296	wang r.	6
118	bello hector	6
115	ibrahim adamu	6
3107	li xiaopeng	6
299	valerio m.	6
2280	hou jin	6
108	ren yu-xiao	6
2961	al-ajmi a. m.	6
83	lejay alain	6
2970	niu g.	6
2196	bi h.	6
3039	katiyar amit	6
2268	lin shu	6
111	lansot j-y.	6
2264	bakar mohd farris	6
62	salimzadeh s.	6
3091	li. chunxiao	6
3104	nikolinakou m. a.	6
33	zhang chungsheng	6
2928	nugroho w. a.	6
2727	huang jing	6
3156	vahedifard f.	6
238	hubler m. h.	6
3157	fuller michael j.	6
2522	yu g. z.	6
2525	charter marc	6
2739	chu weijiang	6
2735	li jiawei	6
2732	zhou zhou	6
3211	takahashi a.	6
3206	ibeh s. u.	6
2537	hull robert	6
2718	alouhali r. a.	6
2542	jelinek b.	6
3207	tan q.	6
2712	alali mohammed	6
2708	walsh joseph	6
189	zhu dehan	6
3167	villa f.	6
2754	chawathe adwait	6
3218	wu l. z.	6
2508	sun jianlei	6
3155	al-maqsseed n.	6
246	zhang guoping	6
2478	lazuardi b. h.	6
2479	feng p.	6
2169	slater mark	6
47	alam harry	6
2774	ortiz murcia ruben dario	6
3228	zheng jie	6
2771	medina leonardo arias	6
2770	garcia p. f. v.	6
2492	dai f.,	6
3152	baradaran reza	6
2761	tang tiewu	6
2501	heidari m.	6
2502	culp d.	6
2759	tamimi. naser	6
3222	liu zhiqiang	6
2505	rosario f. f	6
191	klemetti t. m.	6
2686	liu s.	6
3118	tempone p.	6
2629	ma t. s.	6
2578	kiselev pavel	6
2646	rai chandra	6
3193	baghdadi f.	6
2589	madan mohammed a. al	6
2638	ritz elizabeth	6
2593	ye zhi	6
2596	zvyagin v. f.	6
2630	bere a. t.	6
2628	sun li-qiang	6
2684	valko p. p.	6
2601	daza juan pablo	6
3191	zhao zhe	6
31	delaloye d.	6
3186	lomask jesse	6
2619	song jinliang	6
2606	yu b.	6
2616	dobrokhleb pavel	6
3187	gibson richard	6
3194	chen zuorong r.	6
2651	sanz p. f.	6
3175	cadogan p.	6
2655	sadykov l. a.	6
2559	kozusnikova alena	6
2682	kostyleva i.	6
2676	perez carrillo edgar ricardo	6
2561	marsden j.	6
3169	lebas john	6
2675	graham d.	6
2567	gelin francois	6
37	munkhchuluun m.	6
229	teklu tadesse w.	6
2664	onugha i. n.	6
3171	gage c.	6
206	rutledge jeffrey m.	6
35	lim un young	6
2575	yin s.	6
207	muryanto b.	6
209	han weige	6
2657	sofian anas m.	6
250	boitnott greg	6
2470	leveque soazig	6
2469	smit florian	6
3135	rostami a.	6
147	perez e.	6
149	britt larry k.	6
2367	almasmoom salahaldeen	6
2368	woodward r.	6
2871	martinez r.	6
2868	alsaihati zeeneb	6
51	wettainen thomas	6
2859	kong. lingyun	6
2377	lu hong-qian	6
2466	halisch m.	6
2856	adabnezhad p.	6
3136	copeland dylan	6
3254	alehossein h.	6
2855	tran tan	6
159	behnoud far p.	6
2851	lumin ma	6
2850	urai janos l.	6
2847	hamid osman	6
2890	lacroix pascal	6
145	jiang hailong	6
3261	kansake b. a.	6
3263	castro l.	6
9	terlizzese f.	6
2920	perdomo juan	6
2916	amanullah m.	6
2335	singh deepanshu r.	6
2907	gosavi s. v.	6
2338	jiang mingze	6
289	bois axel-pierre	6
10	yu h.	6
2906	douma l. a. n. r.	6
2345	hamada michiko	6
2347	ribon barrios helena margarita	6
2905	kim a. e.	6
2904	wojtecki lukasz	6
2903	taylor d.	6
2351	ostadhassan. mehdi	6
2352	yadav prahlad	6
2901	perera m. samintha a.	6
2844	sullivan allison	6
2842	love j.	6
2397	kadkhodaie a.	6
2801	shi c.	6
2432	therond emmanuel	6
2433	figueiredo b.	6
3143	kamranzad farnaz	6
2438	ng k.	6
258	jin l.	6
2443	latham john-paul	6
2444	shao j. f.	6
2789	liu y.,	6
20	sato t.	6
2788	zhao jinzhou	6
255	tinni ali	6
172	peters j. f.	6
3232	niu geng	6
2454	wang xinkui	6
2780	khamseen mazen bu	6
2460	restrepo dora	6
2462	yang henglin	6
3235	schubert w.	6
2808	paciello antonella	6
2610	lokajicek tomas	6
2814	dang tuan a.	6
2839	deng j.	6
2835	klaver jop	6
163	huerta n. j.	6
2403	yu xin	6
2833	nagel n. b.	6
3247	klein b.	6
2831	luo bo	6
2405	rassouli f. s.	6
2827	cui zhendong	6
15	calvez joel le	6
2416	kimes l.	6
2820	gholilou a.	6
2417	davies m.	6
18	black s.	6
3237	nugroho cahyo	6
263	roberts d. t.	6
262	wei chenji	6
2840	gustafson kyle	6
729	lee hunjoo p.	6
2167	dontsov e. v.	6
1462	al-enezi badriya	6
1465	janmahomed f. r.	6
1467	hamidi hossein	6
513	sharma hema	6
1472	jones steve	6
1473	castillo ruben	6
1491	duveau g.	6
1500	singh hemant	6
1504	dou yihua	6
1506	onafowokan adebayo o.	6
1512	walker martin	6
1513	cusatis g.	6
498	birkholzer j.	6
1516	sun z. s.	6
1517	deng hucheng	6
1523	luo xiao	6
1524	hofmann ronny	6
1529	hoang son k.	6
1533	kang yili	6
1535	obah b.	6
490	yendaw j. a.	6
1549	navia alejandro	6
1551	mukai d.	6
487	bai y.	6
1557	gilbert constance	6
1560	yahia z.	6
485	danielson j.	6
1565	dong l. k.	6
1569	blangy j. p.	6
1570	elsaig m.	6
1463	sugiura junichi	6
517	mohammadnejad mojtaba	6
404	aminian k.	6
1447	lampe b. l.	6
1317	reyes allan	6
1321	zhang jon	6
1323	macini p.	6
1330	schreiber y.	6
1332	nair sajan	6
558	schechter d. s.	6
553	ferrer giselle garcia	6
1343	al-mufarej mishal	6
1345	chan andrew	6
1347	nguyen quoc	6
551	campbell erin	6
1351	bavadiya vimlesh a.	6
1372	newell p.	6
546	chew robert	6
1388	sharma aviral	6
540	wahyudhi f.	6
1395	li shiyuan	6
1396	jeffrey robert g.	6
1397	enkababian philippe	6
1398	fassihi m. r.	6
1409	henzinger m. r.	6
1411	chatterjee santiram	6
1418	pooniwala shahvir a.	6
1419	li wenjing	6
528	rashidi b.	6
1427	rohler h.	6
1430	morris joseph	6
525	vatcher jessa	6
1442	nadolski s.	6
1577	gui f.	6
482	sanchez-nagel m. a.	6
1588	wang q. z.	6
1593	qu hongyan	6
1742	leung juliana	6
1743	patel a.	6
1751	vallejos j. a.	6
1753	uzun ilkay	6
1758	pope timothy	6
1760	bertotti g.	6
1772	simon michele	6
1777	tahmeen m.	6
1785	sun kewen	6
1786	li w.	6
1787	murillo rodriguo	6
1792	de faria g. v.	6
1793	zhou dengen	6
1804	ogata s.	6
1808	madon b.	6
1813	elaila s.	6
1817	henck s.	6
1819	mehrabian amin	6
1826	espinoza d. nicolas	6
1830	mellors robert	6
1832	emadi h.	6
1834	kouretzis g. p.	6
413	peirce anthony	6
1839	wu lingyun	6
412	xia k.	6
1845	song huan	6
1859	miceli g.	6
1860	tran tung v.	6
1861	trinh vinh x.	6
1734	liu he	6
1733	kassim rashid	6
442	laprea-bigott m.	6
1641	chellappah kuhan	6
1596	zhang q.	6
1605	scott t. e.	6
477	hajizadeh yasin	6
1613	laake andreas	6
1615	liang baosheng	6
1616	hambleton j. p.	6
1619	chalaturnyk rick j	6
1622	akutagawa s.	6
474	majdi a.	6
472	dementyev alexander	6
1635	al-qahtani adel	6
1638	urbanczyk ch.	6
1639	aliyeva sabrina	6
1642	ding xiang	6
1724	tupek m. r.	6
1653	xu wenyue	6
465	shi z.	6
463	dehkhoda sevda	6
1675	emadi hossein	6
1676	xiong lihui	6
459	aghighi m. a.	6
453	stemmerik lars	6
1692	shakiba mahmood	6
449	akisanya alfred	6
448	jones r.	6
447	gutierrez m.	6
1708	asadi m. s.	6
1709	xiao yong	6
1315	fu hao	6
1311	sherman christopher	6
1302	ding wenqi	6
